No.	Source	Property	Location	City / State	Type / Config	Area	Price / Rent	Furnishing	Bathrooms	Tennants	Listing Type
45	Karnataka Properties (Karnataka.txt)	3 BHK Builder Floor	Bengaluru Sector 3	Bengaluru / Karnataka	Builder Floor / 3 BHK	1379	₹31,000/month	Fully-Furnished	2	Family	Rent
46	Karnataka Properties (Karnataka.txt)	1 BHK Apartment	Mangaluru Residential Area	Mangaluru / Karnataka	Apartment / 1 BHK	552	₹54.32 L	Semi-Furnished	2	Family	Sale
47	Karnataka Properties (Karnataka.txt)	1 BHK Studio	Hubballi South	Hubballi / Karnataka	Studio / 1 BHK	364	₹38.16 L	Semi-Furnished	2	Family	Sale
48	Karnataka Properties (Karnataka.txt)	3 BHK Villa	Mangaluru Sector 2	Mangaluru / Karnataka	Villa / 3 BHK	1907	₹1.06 Cr	Unfurnished	3	Bachelors	Sale
49	Karnataka Properties (Karnataka.txt)	3 BHK Independent House	Mysuru North	Mysuru / Karnataka	Independent House / 3 BHK	1479	₹88.47 L	Fully-Furnished	3	Family	Sale
50	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mangaluru Main Road	Mangaluru / Karnataka	Apartment / 3 BHK	1036	₹1.01 Cr	Semi-Furnished	3	Any	Sale
51	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Bengaluru North	Bengaluru / Karnataka	Apartment / 2 BHK	903	₹66.66 L	Unfurnished	2	Any	Sale
52	Karnataka Properties (Karnataka.txt)	2 BHK Builder Floor	Mysuru Heights	Mysuru / Karnataka	Builder Floor / 2 BHK	901	₹64.32 L	Semi-Furnished	2	Family	Sale
53	Karnataka Properties (Karnataka.txt)	2 BHK Independent House	Mysuru Sector 1	Mysuru / Karnataka	Independent House / 2 BHK	1254	₹89.19 L	Semi-Furnished	1	Family	Sale
54	Karnataka Properties (Karnataka.txt)	5 BHK Apartment	Bengaluru Town Centre	Bengaluru / Karnataka	Apartment / 5 BHK	2210	₹1.55 Cr	Semi-Furnished	4	Bachelors	Sale
55	Karnataka Properties (Karnataka.txt)	1 BHK Studio	Hubballi West	Hubballi / Karnataka	Studio / 1 BHK	364	₹50.27 L	Unfurnished	1	Bachelors	Sale
56	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Hubballi East	Hubballi / Karnataka	Apartment / 3 BHK	936	₹1.06 Cr	Unfurnished	3	Family	Sale
57	Karnataka Properties (Karnataka.txt)	2 BHK Independent House	Hubballi South	Hubballi / Karnataka	Independent House / 2 BHK	1043	₹79.72 L	Semi-Furnished	2	Family	Sale
58	Karnataka Properties (Karnataka.txt)	2 BHK Builder Floor	Hubballi Main Road	Hubballi / Karnataka	Builder Floor / 2 BHK	915	₹69.44 L	Semi-Furnished	2	Family	Sale
59	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mangaluru West	Mangaluru / Karnataka	Apartment / 3 BHK	1502	₹1.26 Cr	Unfurnished	4	Family	Sale
60	Karnataka Properties (Karnataka.txt)	2 BHK Villa	Mangaluru Central	Mangaluru / Karnataka	Villa / 2 BHK	985	₹77.78 L	Semi-Furnished	3	Family	Sale
61	Karnataka Properties (Karnataka.txt)	3 BHK Independent House	Bengaluru Residential Area	Bengaluru / Karnataka	Independent House / 3 BHK	1275	₹28,200/month	Semi-Furnished	4	Bachelors	Rent
62	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mangaluru Heights	Mangaluru / Karnataka	Apartment / 3 BHK	1274	₹90.52 L	Fully-Furnished	3	Family	Sale
63	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mangaluru Colony	Mangaluru / Karnataka	Apartment / 3 BHK	1442	₹98.22 L	Semi-Furnished	3	Bachelors	Sale
64	Karnataka Properties (Karnataka.txt)	1 BHK Apartment	Bengaluru South	Bengaluru / Karnataka	Apartment / 1 BHK	657	₹14,000/month	Unfurnished	1	Family	Rent
65	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Mysuru Sector 3	Mysuru / Karnataka	Apartment / 2 BHK	864	₹22,000/month	Unfurnished	2	Any	Rent
66	Karnataka Properties (Karnataka.txt)	4 BHK Apartment	Bengaluru Town Centre	Bengaluru / Karnataka	Apartment / 4 BHK	1892	₹1.16 Cr	Fully-Furnished	4	Family	Sale
67	Karnataka Properties (Karnataka.txt)	2 BHK Independent House	Hubballi Sector 2	Hubballi / Karnataka	Independent House / 2 BHK	906	₹65.06 L	Semi-Furnished	2	Any	Sale
68	Karnataka Properties (Karnataka.txt)	1 BHK Independent House	Mysuru Town Centre	Mysuru / Karnataka	Independent House / 1 BHK	587	₹15,100/month	Fully-Furnished	1	Any	Rent
69	Karnataka Properties (Karnataka.txt)	5 BHK Apartment	Bengaluru Main Road	Bengaluru / Karnataka	Apartment / 5 BHK	2804	₹1.64 Cr	Fully-Furnished	5	Any	Sale
70	Karnataka Properties (Karnataka.txt)	1 BHK Builder Floor	Bengaluru South	Bengaluru / Karnataka	Builder Floor / 1 BHK	526	₹37.71 L	Fully-Furnished	2	Bachelors	Sale
71	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Bengaluru Town Centre	Bengaluru / Karnataka	Apartment / 3 BHK	1147	₹32,000/month	Fully-Furnished	3	Family	Rent
72	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mangaluru North	Mangaluru / Karnataka	Apartment / 3 BHK	1507	₹31,300/month	Fully-Furnished	4	Family	Rent
73	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Hubballi South	Hubballi / Karnataka	Apartment / 2 BHK	941	₹16,600/month	Unfurnished	2	Family	Rent
74	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mysuru Sector 1	Mysuru / Karnataka	Apartment / 3 BHK	1410	₹26,100/month	Semi-Furnished	2	Bachelors	Rent
75	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Bengaluru East	Bengaluru / Karnataka	Apartment / 3 BHK	1079	₹22,200/month	Unfurnished	3	Family	Rent
76	Karnataka Properties (Karnataka.txt)	1 BHK Builder Floor	Hubballi Town Centre	Hubballi / Karnataka	Builder Floor / 1 BHK	537	₹10,800/month	Unfurnished	1	Bachelors	Rent
77	Karnataka Properties (Karnataka.txt)	3 BHK Independent House	Bengaluru Heights	Bengaluru / Karnataka	Independent House / 3 BHK	1133	₹29,800/month	Fully-Furnished	3	Any	Rent
78	Karnataka Properties (Karnataka.txt)	1 BHK Studio	Bengaluru Main Road	Bengaluru / Karnataka	Studio / 1 BHK	356	₹12,300/month	Unfurnished	1	Bachelors	Rent
79	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Mangaluru Residential Area	Mangaluru / Karnataka	Apartment / 2 BHK	855	₹20,200/month	Semi-Furnished	2	Family	Rent
80	Karnataka Properties (Karnataka.txt)	1 BHK Studio	Bengaluru Sector 3	Bengaluru / Karnataka	Studio / 1 BHK	385	₹50.21 L	Semi-Furnished	1	Any	Sale
81	Karnataka Properties (Karnataka.txt)	1 BHK Studio	Mangaluru West	Mangaluru / Karnataka	Studio / 1 BHK	326	₹40.67 L	Semi-Furnished	1	Family	Sale
82	Karnataka Properties (Karnataka.txt)	4 BHK Builder Floor	Bengaluru Sector 2	Bengaluru / Karnataka	Builder Floor / 4 BHK	1498	₹1.25 Cr	Fully-Furnished	5	Family	Sale
83	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Hubballi Nagar	Hubballi / Karnataka	Apartment / 2 BHK	680	₹22,900/month	Fully-Furnished	2	Bachelors	Rent
84	Karnataka Properties (Karnataka.txt)	1 BHK Apartment	Mangaluru Nagar	Mangaluru / Karnataka	Apartment / 1 BHK	473	₹11,000/month	Fully-Furnished	1	Family	Rent
85	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Bengaluru Town Centre	Bengaluru / Karnataka	Apartment / 3 BHK	1396	₹32,000/month	Semi-Furnished	3	Family	Rent
86	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Mysuru Nagar	Mysuru / Karnataka	Apartment / 2 BHK	822	₹20,800/month	Unfurnished	3	Bachelors	Rent
87	Karnataka Properties (Karnataka.txt)	1 BHK Independent House	Mangaluru Extension	Mangaluru / Karnataka	Independent House / 1 BHK	395	₹39.56 L	Semi-Furnished	1	Any	Sale
88	Karnataka Properties (Karnataka.txt)	2 BHK Builder Floor	Mangaluru Main Road	Mangaluru / Karnataka	Builder Floor / 2 BHK	875	₹18,500/month	Fully-Furnished	2	Family	Rent
89	Karnataka Properties (Karnataka.txt)	4 BHK Apartment	Hubballi Sector 1	Hubballi / Karnataka	Apartment / 4 BHK	1757	₹1.45 Cr	Semi-Furnished	4	Any	Sale
90	Karnataka Properties (Karnataka.txt)	3 BHK Independent House	Mangaluru Town Centre	Mangaluru / Karnataka	Independent House / 3 BHK	1629	₹99.17 L	Fully-Furnished	3	Any	Sale
91	Karnataka Properties (Karnataka.txt)	4 BHK Builder Floor	Bengaluru East	Bengaluru / Karnataka	Builder Floor / 4 BHK	1539	₹1.29 Cr	Semi-Furnished	4	Any	Sale
92	Karnataka Properties (Karnataka.txt)	1 BHK Independent House	Bengaluru East	Bengaluru / Karnataka	Independent House / 1 BHK	670	₹13,100/month	Fully-Furnished	1	Family	Rent
93	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Hubballi Sector 1	Hubballi / Karnataka	Apartment / 2 BHK	950	₹67.38 L	Semi-Furnished	2	Bachelors	Sale
94	Karnataka Properties (Karnataka.txt)	3 BHK Builder Floor	Mangaluru Colony	Mangaluru / Karnataka	Builder Floor / 3 BHK	1492	₹96.08 L	Semi-Furnished	4	Any	Sale
95	Karnataka Properties (Karnataka.txt)	3 BHK Independent House	Bengaluru Central	Bengaluru / Karnataka	Independent House / 3 BHK	1836	₹29,700/month	Semi-Furnished	3	Family	Rent
96	Karnataka Properties (Karnataka.txt)	4 BHK Apartment	Mangaluru Colony	Mangaluru / Karnataka	Apartment / 4 BHK	1514	₹1.12 Cr	Semi-Furnished	3	Family	Sale
97	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Hubballi South	Hubballi / Karnataka	Apartment / 3 BHK	1332	₹1.03 Cr	Unfurnished	2	Bachelors	Sale
98	Karnataka Properties (Karnataka.txt)	3 BHK Builder Floor	Mysuru South	Mysuru / Karnataka	Builder Floor / 3 BHK	1331	₹25,600/month	Semi-Furnished	3	Bachelors	Rent
99	Karnataka Properties (Karnataka.txt)	1 BHK Apartment	Bengaluru Town Centre	Bengaluru / Karnataka	Apartment / 1 BHK	523	₹38.31 L	Semi-Furnished	1	Bachelors	Sale
100	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Bengaluru Extension	Bengaluru / Karnataka	Apartment / 2 BHK	765	₹61.38 L	Semi-Furnished	1	Any	Sale
101	Karnataka Properties (Karnataka.txt)	4 BHK Builder Floor	Hubballi Residential Area	Hubballi / Karnataka	Builder Floor / 4 BHK	1887	₹1.18 Cr	Semi-Furnished	4	Bachelors	Sale
102	Karnataka Properties (Karnataka.txt)	2 BHK Independent House	Hubballi Sector 2	Hubballi / Karnataka	Independent House / 2 BHK	1213	₹74.04 L	Unfurnished	2	Bachelors	Sale
103	Karnataka Properties (Karnataka.txt)	2 BHK Villa	Hubballi West	Hubballi / Karnataka	Villa / 2 BHK	878	₹84.83 L	Semi-Furnished	2	Any	Sale
104	Karnataka Properties (Karnataka.txt)	4 BHK Villa	Mangaluru East	Mangaluru / Karnataka	Villa / 4 BHK	2912	₹1.74 Cr	Unfurnished	4	Any	Sale
105	Karnataka Properties (Karnataka.txt)	2 BHK Independent House	Mysuru Central	Mysuru / Karnataka	Independent House / 2 BHK	1152	₹21,100/month	Fully-Furnished	3	Family	Rent
106	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Mangaluru East	Mangaluru / Karnataka	Apartment / 2 BHK	796	₹85.88 L	Semi-Furnished	2	Family	Sale
107	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Bengaluru Nagar	Bengaluru / Karnataka	Apartment / 2 BHK	835	₹16,500/month	Fully-Furnished	3	Bachelors	Rent
108	Karnataka Properties (Karnataka.txt)	3 BHK Builder Floor	Mangaluru South	Mangaluru / Karnataka	Builder Floor / 3 BHK	1128	₹92.88 L	Semi-Furnished	3	Bachelors	Sale
109	Karnataka Properties (Karnataka.txt)	1 BHK Independent House	Hubballi Heights	Hubballi / Karnataka	Independent House / 1 BHK	697	₹53.33 L	Fully-Furnished	1	Bachelors	Sale
110	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mangaluru Sector 1	Mangaluru / Karnataka	Apartment / 3 BHK	1195	₹87.83 L	Semi-Furnished	2	Bachelors	Sale
111	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mysuru Sector 2	Mysuru / Karnataka	Apartment / 3 BHK	1560	₹1.20 Cr	Unfurnished	3	Family	Sale
112	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Hubballi East	Hubballi / Karnataka	Apartment / 3 BHK	907	₹82.46 L	Semi-Furnished	3	Family	Sale
113	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Bengaluru Nagar	Bengaluru / Karnataka	Apartment / 3 BHK	1399	₹29,600/month	Unfurnished	2	Bachelors	Rent
114	Karnataka Properties (Karnataka.txt)	2 BHK Villa	Mangaluru Central	Mangaluru / Karnataka	Villa / 2 BHK	966	₹88.22 L	Semi-Furnished	1	Bachelors	Sale
115	Karnataka Properties (Karnataka.txt)	3 BHK Villa	Mangaluru South	Mangaluru / Karnataka	Villa / 3 BHK	2038	₹1.29 Cr	Unfurnished	3	Family	Sale
116	Karnataka Properties (Karnataka.txt)	2 BHK Builder Floor	Mangaluru Colony	Mangaluru / Karnataka	Builder Floor / 2 BHK	1037	₹81.36 L	Fully-Furnished	2	Family	Sale
117	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Bengaluru Colony	Bengaluru / Karnataka	Apartment / 3 BHK	1098	₹91.55 L	Unfurnished	2	Family	Sale
118	Karnataka Properties (Karnataka.txt)	4 BHK Apartment	Bengaluru Extension	Bengaluru / Karnataka	Apartment / 4 BHK	1305	₹31,800/month	Semi-Furnished	5	Bachelors	Rent
119	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mysuru East	Mysuru / Karnataka	Apartment / 3 BHK	1237	₹1 Cr	Fully-Furnished	2	Bachelors	Sale
120	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Hubballi Residential Area	Hubballi / Karnataka	Apartment / 2 BHK	839	₹21,200/month	Unfurnished	3	Family	Rent
121	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Bengaluru Sector 3	Bengaluru / Karnataka	Apartment / 3 BHK	1266	₹25,600/month	Fully-Furnished	3	Family	Rent
122	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Bengaluru Central	Bengaluru / Karnataka	Apartment / 3 BHK	1142	₹21,900/month	Semi-Furnished	4	Family	Rent
123	Karnataka Properties (Karnataka.txt)	2 BHK Independent House	Mangaluru Residential Area	Mangaluru / Karnataka	Independent House / 2 BHK	1085	₹89.41 L	Semi-Furnished	1	Any	Sale
124	Karnataka Properties (Karnataka.txt)	1 BHK Apartment	Bengaluru Extension	Bengaluru / Karnataka	Apartment / 1 BHK	514	₹45.92 L	Semi-Furnished	1	Family	Sale
125	Karnataka Properties (Karnataka.txt)	2 BHK Independent House	Bengaluru Town Centre	Bengaluru / Karnataka	Independent House / 2 BHK	947	₹21,800/month	Semi-Furnished	2	Any	Rent
126	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Bengaluru Sector 3	Bengaluru / Karnataka	Apartment / 2 BHK	687	₹22,200/month	Fully-Furnished	1	Family	Rent
127	Karnataka Properties (Karnataka.txt)	1 BHK Villa	Hubballi Residential Area	Hubballi / Karnataka	Villa / 1 BHK	640	₹15,900/month	Fully-Furnished	1	Family	Rent
128	Karnataka Properties (Karnataka.txt)	4 BHK Apartment	Bengaluru Heights	Bengaluru / Karnataka	Apartment / 4 BHK	1775	₹29,500/month	Semi-Furnished	4	Family	Rent
129	Karnataka Properties (Karnataka.txt)	2 BHK Villa	Mangaluru South	Mangaluru / Karnataka	Villa / 2 BHK	1430	₹85.02 L	Semi-Furnished	1	Family	Sale
130	Karnataka Properties (Karnataka.txt)	2 BHK Builder Floor	Mangaluru South	Mangaluru / Karnataka	Builder Floor / 2 BHK	967	₹24,200/month	Semi-Furnished	2	Any	Rent
131	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Hubballi Town Centre	Hubballi / Karnataka	Apartment / 3 BHK	1098	₹98.94 L	Fully-Furnished	3	Family	Sale
132	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mysuru Town Centre	Mysuru / Karnataka	Apartment / 3 BHK	1045	₹93.06 L	Semi-Furnished	3	Family	Sale
133	Karnataka Properties (Karnataka.txt)	5 BHK Apartment	Bengaluru South	Bengaluru / Karnataka	Apartment / 5 BHK	3152	₹57,300/month	Semi-Furnished	6	Any	Rent
134	Karnataka Properties (Karnataka.txt)	4 BHK Apartment	Bengaluru Sector 3	Bengaluru / Karnataka	Apartment / 4 BHK	1711	₹1.22 Cr	Semi-Furnished	4	Family	Sale
135	Karnataka Properties (Karnataka.txt)	4 BHK Builder Floor	Bengaluru Colony	Bengaluru / Karnataka	Builder Floor / 4 BHK	1732	₹1.15 Cr	Unfurnished	4	Family	Sale
136	Karnataka Properties (Karnataka.txt)	1 BHK Studio	Mangaluru Sector 3	Mangaluru / Karnataka	Studio / 1 BHK	377	₹35.44 L	Fully-Furnished	1	Any	Sale
137	Karnataka Properties (Karnataka.txt)	1 BHK Apartment	Bengaluru Extension	Bengaluru / Karnataka	Apartment / 1 BHK	497	₹45.42 L	Semi-Furnished	1	Family	Sale
138	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Bengaluru Sector 2	Bengaluru / Karnataka	Apartment / 3 BHK	1772	₹25,800/month	Semi-Furnished	3	Family	Rent
139	Karnataka Properties (Karnataka.txt)	3 BHK Apartment	Mangaluru Main Road	Mangaluru / Karnataka	Apartment / 3 BHK	1373	₹89.62 L	Semi-Furnished	3	Any	Sale
140	Karnataka Properties (Karnataka.txt)	1 BHK Builder Floor	Mysuru West	Mysuru / Karnataka	Builder Floor / 1 BHK	485	₹49.88 L	Semi-Furnished	1	Family	Sale
141	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Hubballi Extension	Hubballi / Karnataka	Apartment / 2 BHK	810	₹85.91 L	Semi-Furnished	2	Bachelors	Sale
142	Karnataka Properties (Karnataka.txt)	1 BHK Apartment	Hubballi Town Centre	Hubballi / Karnataka	Apartment / 1 BHK	473	₹11,200/month	Fully-Furnished	1	Family	Rent
143	Karnataka Properties (Karnataka.txt)	4 BHK Villa	Bengaluru Nagar	Bengaluru / Karnataka	Villa / 4 BHK	1840	₹1.08 Cr	Fully-Furnished	4	Family	Sale
144	Karnataka Properties (Karnataka.txt)	2 BHK Apartment	Bengaluru Sector 2	Bengaluru / Karnataka	Apartment / 2 BHK	897	₹75.96 L	Unfurnished	2	Family	Sale
145	Karnataka Properties (Karnataka.txt)	5 BHK Builder Floor	Bengaluru Sector 2	Bengaluru / Karnataka	Builder Floor / 5 BHK	1959	₹1.47 Cr	Semi-Furnished	5	Any	Sale
