No.	Source	Property	Location	City / State	Type / Config	Area	Price / Rent	Furnishing	Bathrooms	Tennants	Listing Type
20	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Salem Nagar	Salem / Tamil Nadu	Apartment / 2 BHK	791	₹51.66 L	Semi-Furnished	2	Any	Sale
21	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Chennai Town Centre	Chennai / Tamil Nadu	Apartment / 2 BHK	717	₹15,700/month	Unfurnished	2	Family	Rent
22	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Studio	Madurai East	Madurai / Tamil Nadu	Studio / 1 BHK	300	₹9,200/month	Fully-Furnished	1	Any	Rent
23	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Builder Floor	Chennai Central	Chennai / Tamil Nadu	Builder Floor / 3 BHK	1142	₹23,800/month	Semi-Furnished	2	Family	Rent
24	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Apartment	Coimbatore North	Coimbatore / Tamil Nadu	Apartment / 1 BHK	383	₹41.08 L	Semi-Furnished	1	Any	Sale
25	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Apartment	Salem West	Salem / Tamil Nadu	Apartment / 4 BHK	1815	₹34,800/month	Semi-Furnished	3	Bachelors	Rent
26	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Apartment	Salem Nagar	Salem / Tamil Nadu	Apartment / 1 BHK	419	₹45.83 L	Unfurnished	1	Family	Sale
27	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Coimbatore Heights	Coimbatore / Tamil Nadu	Builder Floor / 2 BHK	764	₹73.11 L	Semi-Furnished	3	Family	Sale
28	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Madurai West	Madurai / Tamil Nadu	Apartment / 2 BHK	1033	₹76.82 L	Semi-Furnished	2	Family	Sale
29	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Apartment	Coimbatore Town Centre	Coimbatore / Tamil Nadu	Apartment / 1 BHK	451	₹12,200/month	Semi-Furnished	2	Family	Rent
30	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Independent House	Madurai Residential Area	Madurai / Tamil Nadu	Independent House / 4 BHK	2310	₹1.06 Cr	Semi-Furnished	4	Bachelors	Sale
31	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Apartment	Coimbatore West	Coimbatore / Tamil Nadu	Apartment / 4 BHK	1954	₹1.13 Cr	Semi-Furnished	4	Bachelors	Sale
32	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Independent House	Coimbatore Sector 1	Coimbatore / Tamil Nadu	Independent House / 3 BHK	1412	₹91.29 L	Semi-Furnished	3	Family	Sale
33	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Apartment	Salem Sector 3	Salem / Tamil Nadu	Apartment / 4 BHK	1612	₹1.29 Cr	Unfurnished	5	Bachelors	Sale
34	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Madurai Heights	Madurai / Tamil Nadu	Apartment / 3 BHK	1303	₹19,800/month	Semi-Furnished	3	Any	Rent
35	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Salem Residential Area	Salem / Tamil Nadu	Builder Floor / 2 BHK	899	₹61.82 L	Semi-Furnished	2	Any	Sale
36	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Madurai Nagar	Madurai / Tamil Nadu	Apartment / 3 BHK	1333	₹87.24 L	Unfurnished	2	Family	Sale
37	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Builder Floor	Tiruchirappalli Extension	Tiruchirappalli / Tamil Nadu	Builder Floor / 4 BHK	1580	₹1.07 Cr	Semi-Furnished	4	Any	Sale
38	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Tiruchirappalli Heights	Tiruchirappalli / Tamil Nadu	Builder Floor / 2 BHK	899	₹59.03 L	Semi-Furnished	2	Any	Sale
39	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Tiruchirappalli Sector 2	Tiruchirappalli / Tamil Nadu	Builder Floor / 2 BHK	813	₹56.27 L	Semi-Furnished	1	Family	Sale
40	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Salem South	Salem / Tamil Nadu	Apartment / 3 BHK	879	₹89.81 L	Unfurnished	3	Family	Sale
41	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Apartment	Chennai Sector 2	Chennai / Tamil Nadu	Apartment / 1 BHK	429	₹41.45 L	Semi-Furnished	2	Family	Sale
42	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Tiruchirappalli Sector 2	Tiruchirappalli / Tamil Nadu	Apartment / 2 BHK	850	₹75.57 L	Unfurnished	3	Any	Sale
43	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Madurai Town Centre	Madurai / Tamil Nadu	Apartment / 3 BHK	1312	₹72.19 L	Semi-Furnished	3	Family	Sale
44	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Builder Floor	Coimbatore South	Coimbatore / Tamil Nadu	Builder Floor / 1 BHK	479	₹12,200/month	Semi-Furnished	1	Any	Rent
45	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Independent House	Chennai North	Chennai / Tamil Nadu	Independent House / 2 BHK	1226	₹16,800/month	Unfurnished	2	Family	Rent
46	Tamil Nadu Properties (Tamil_Nadu.txt)	5 BHK Independent House	Salem Main Road	Salem / Tamil Nadu	Independent House / 5 BHK	3218	₹1.40 Cr	Unfurnished	5	Family	Sale
47	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Independent House	Chennai North	Chennai / Tamil Nadu	Independent House / 2 BHK	783	₹16,800/month	Semi-Furnished	2	Bachelors	Rent
48	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Tiruchirappalli South	Tiruchirappalli / Tamil Nadu	Builder Floor / 2 BHK	1068	₹60.43 L	Semi-Furnished	1	Family	Sale
49	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Studio	Chennai Colony	Chennai / Tamil Nadu	Studio / 1 BHK	407	₹32.13 L	Semi-Furnished	1	Family	Sale
50	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Madurai Extension	Madurai / Tamil Nadu	Apartment / 2 BHK	909	₹54.15 L	Unfurnished	2	Any	Sale
51	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Salem West	Salem / Tamil Nadu	Apartment / 3 BHK	1011	₹80.99 L	Semi-Furnished	2	Any	Sale
52	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Madurai Town Centre	Madurai / Tamil Nadu	Apartment / 3 BHK	1367	₹77.14 L	Fully-Furnished	4	Bachelors	Sale
53	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Independent House	Chennai Residential Area	Chennai / Tamil Nadu	Independent House / 3 BHK	1439	₹21,500/month	Fully-Furnished	2	Bachelors	Rent
54	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Studio	Coimbatore Sector 1	Coimbatore / Tamil Nadu	Studio / 1 BHK	306	₹12,300/month	Fully-Furnished	2	Family	Rent
55	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Salem South	Salem / Tamil Nadu	Apartment / 3 BHK	1233	₹27,300/month	Semi-Furnished	2	Family	Rent
56	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Studio	Salem Residential Area	Salem / Tamil Nadu	Studio / 1 BHK	323	₹31.69 L	Semi-Furnished	1	Any	Sale
57	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Madurai North	Madurai / Tamil Nadu	Apartment / 3 BHK	1308	₹99.41 L	Semi-Furnished	3	Any	Sale
58	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Apartment	Chennai West	Chennai / Tamil Nadu	Apartment / 1 BHK	546	₹43.82 L	Semi-Furnished	1	Family	Sale
59	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Independent House	Salem Colony	Salem / Tamil Nadu	Independent House / 3 BHK	1296	₹88.23 L	Fully-Furnished	3	Any	Sale
60	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Builder Floor	Salem Central	Salem / Tamil Nadu	Builder Floor / 3 BHK	1126	₹25,500/month	Semi-Furnished	3	Family	Rent
61	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Tiruchirappalli Extension	Tiruchirappalli / Tamil Nadu	Apartment / 2 BHK	985	₹62.59 L	Fully-Furnished	3	Bachelors	Sale
62	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Villa	Madurai Sector 3	Madurai / Tamil Nadu	Villa / 3 BHK	1879	₹86.10 L	Fully-Furnished	3	Bachelors	Sale
63	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Independent House	Salem Sector 1	Salem / Tamil Nadu	Independent House / 1 BHK	510	₹10,400/month	Fully-Furnished	1	Any	Rent
64	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Madurai Main Road	Madurai / Tamil Nadu	Apartment / 2 BHK	1144	₹59.11 L	Fully-Furnished	2	Bachelors	Sale
65	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Villa	Salem Colony	Salem / Tamil Nadu	Villa / 2 BHK	945	₹19,000/month	Unfurnished	2	Bachelors	Rent
66	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Independent House	Madurai Nagar	Madurai / Tamil Nadu	Independent House / 3 BHK	1386	₹24,000/month	Semi-Furnished	3	Family	Rent
67	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Chennai Town Centre	Chennai / Tamil Nadu	Apartment / 2 BHK	864	₹14,400/month	Semi-Furnished	2	Family	Rent
68	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Coimbatore Sector 2	Coimbatore / Tamil Nadu	Builder Floor / 2 BHK	738	₹17,000/month	Unfurnished	1	Family	Rent
69	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Villa	Salem Sector 1	Salem / Tamil Nadu	Villa / 2 BHK	1226	₹60.75 L	Fully-Furnished	3	Family	Sale
70	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Tiruchirappalli Heights	Tiruchirappalli / Tamil Nadu	Builder Floor / 2 BHK	796	₹14,900/month	Unfurnished	2	Bachelors	Rent
71	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Coimbatore Residential Area	Coimbatore / Tamil Nadu	Apartment / 2 BHK	910	₹76.42 L	Unfurnished	3	Family	Sale
72	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Madurai West	Madurai / Tamil Nadu	Apartment / 2 BHK	1109	₹20,900/month	Unfurnished	3	Family	Rent
73	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Villa	Coimbatore Nagar	Coimbatore / Tamil Nadu	Villa / 2 BHK	953	₹19,100/month	Unfurnished	1	Bachelors	Rent
74	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Studio	Salem Central	Salem / Tamil Nadu	Studio / 1 BHK	360	₹10,000/month	Unfurnished	1	Any	Rent
75	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Builder Floor	Tiruchirappalli Town Centre	Tiruchirappalli / Tamil Nadu	Builder Floor / 4 BHK	1334	₹23,900/month	Unfurnished	5	Family	Rent
76	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Tiruchirappalli Sector 1	Tiruchirappalli / Tamil Nadu	Builder Floor / 2 BHK	1002	₹21,200/month	Semi-Furnished	2	Family	Rent
77	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Independent House	Salem Central	Salem / Tamil Nadu	Independent House / 4 BHK	2410	₹32,100/month	Semi-Furnished	4	Family	Rent
78	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Builder Floor	Tiruchirappalli West	Tiruchirappalli / Tamil Nadu	Builder Floor / 4 BHK	1371	₹1.23 Cr	Unfurnished	4	Bachelors	Sale
79	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Salem Extension	Salem / Tamil Nadu	Apartment / 2 BHK	936	₹16,600/month	Semi-Furnished	2	Any	Rent
80	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Tiruchirappalli Residential Area	Tiruchirappalli / Tamil Nadu	Builder Floor / 2 BHK	716	₹49.44 L	Fully-Furnished	3	Bachelors	Sale
81	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Salem Colony	Salem / Tamil Nadu	Apartment / 3 BHK	1019	₹25,600/month	Fully-Furnished	3	Any	Rent
82	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Coimbatore Nagar	Coimbatore / Tamil Nadu	Apartment / 2 BHK	995	₹19,800/month	Fully-Furnished	1	Any	Rent
83	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Chennai Sector 1	Chennai / Tamil Nadu	Apartment / 2 BHK	897	₹16,200/month	Semi-Furnished	1	Any	Rent
84	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Villa	Chennai Sector 1	Chennai / Tamil Nadu	Villa / 2 BHK	1177	₹70.32 L	Semi-Furnished	2	Any	Sale
85	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Chennai Sector 3	Chennai / Tamil Nadu	Apartment / 2 BHK	791	₹62.14 L	Fully-Furnished	2	Any	Sale
86	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Salem Nagar	Salem / Tamil Nadu	Apartment / 2 BHK	852	₹67.05 L	Semi-Furnished	1	Bachelors	Sale
87	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Independent House	Tiruchirappalli North	Tiruchirappalli / Tamil Nadu	Independent House / 3 BHK	1478	₹20,900/month	Unfurnished	2	Family	Rent
88	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Independent House	Tiruchirappalli Sector 3	Tiruchirappalli / Tamil Nadu	Independent House / 2 BHK	1030	₹78.05 L	Semi-Furnished	3	Any	Sale
89	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Builder Floor	Chennai Colony	Chennai / Tamil Nadu	Builder Floor / 3 BHK	1146	₹99.97 L	Semi-Furnished	2	Family	Sale
90	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Builder Floor	Tiruchirappalli Nagar	Tiruchirappalli / Tamil Nadu	Builder Floor / 3 BHK	1516	₹90.95 L	Unfurnished	2	Family	Sale
91	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Tiruchirappalli South	Tiruchirappalli / Tamil Nadu	Builder Floor / 2 BHK	898	₹52.48 L	Unfurnished	2	Any	Sale
92	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Coimbatore Colony	Coimbatore / Tamil Nadu	Apartment / 2 BHK	850	₹56.51 L	Semi-Furnished	2	Any	Sale
93	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Chennai Sector 3	Chennai / Tamil Nadu	Apartment / 2 BHK	800	₹74.31 L	Fully-Furnished	2	Family	Sale
94	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Madurai Main Road	Madurai / Tamil Nadu	Apartment / 3 BHK	1121	₹26,600/month	Fully-Furnished	4	Any	Rent
95	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Studio	Salem Town Centre	Salem / Tamil Nadu	Studio / 1 BHK	402	₹13,000/month	Semi-Furnished	2	Family	Rent
96	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Villa	Tiruchirappalli Main Road	Tiruchirappalli / Tamil Nadu	Villa / 2 BHK	1047	₹66 L	Fully-Furnished	2	Bachelors	Sale
97	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Chennai North	Chennai / Tamil Nadu	Apartment / 3 BHK	1212	₹76.10 L	Semi-Furnished	2	Bachelors	Sale
98	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Madurai Sector 3	Madurai / Tamil Nadu	Builder Floor / 2 BHK	694	₹18,400/month	Fully-Furnished	1	Bachelors	Rent
99	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Builder Floor	Madurai South	Madurai / Tamil Nadu	Builder Floor / 4 BHK	1516	₹25,300/month	Unfurnished	3	Bachelors	Rent
100	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Chennai Residential Area	Chennai / Tamil Nadu	Apartment / 3 BHK	1178	₹22,600/month	Semi-Furnished	3	Bachelors	Rent
101	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Independent House	Madurai South	Madurai / Tamil Nadu	Independent House / 2 BHK	1140	₹19,500/month	Unfurnished	1	Family	Rent
102	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Coimbatore East	Coimbatore / Tamil Nadu	Apartment / 3 BHK	1052	₹21,200/month	Fully-Furnished	3	Any	Rent
103	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Coimbatore North	Coimbatore / Tamil Nadu	Apartment / 2 BHK	789	₹71.68 L	Unfurnished	2	Bachelors	Sale
104	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Apartment	Coimbatore Residential Area	Coimbatore / Tamil Nadu	Apartment / 1 BHK	508	₹13,000/month	Semi-Furnished	1	Family	Rent
105	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Tiruchirappalli South	Tiruchirappalli / Tamil Nadu	Builder Floor / 2 BHK	815	₹74.83 L	Fully-Furnished	2	Bachelors	Sale
106	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Salem Heights	Salem / Tamil Nadu	Apartment / 2 BHK	924	₹59.60 L	Semi-Furnished	3	Bachelors	Sale
107	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Madurai South	Madurai / Tamil Nadu	Apartment / 3 BHK	1402	₹88.29 L	Unfurnished	2	Family	Sale
108	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Tiruchirappalli Colony	Tiruchirappalli / Tamil Nadu	Apartment / 2 BHK	714	₹56.46 L	Semi-Furnished	2	Family	Sale
109	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Tiruchirappalli South	Tiruchirappalli / Tamil Nadu	Apartment / 3 BHK	1289	₹24,200/month	Semi-Furnished	3	Family	Rent
110	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Apartment	Salem Colony	Salem / Tamil Nadu	Apartment / 1 BHK	502	₹42 L	Semi-Furnished	1	Family	Sale
111	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Chennai East	Chennai / Tamil Nadu	Apartment / 3 BHK	1352	₹26,200/month	Unfurnished	4	Any	Rent
112	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Coimbatore South	Coimbatore / Tamil Nadu	Apartment / 2 BHK	688	₹19,600/month	Fully-Furnished	2	Family	Rent
113	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Independent House	Chennai East	Chennai / Tamil Nadu	Independent House / 4 BHK	2311	₹1.07 Cr	Semi-Furnished	4	Family	Sale
114	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Apartment	Madurai Central	Madurai / Tamil Nadu	Apartment / 4 BHK	1995	₹1.11 Cr	Fully-Furnished	3	Bachelors	Sale
115	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Independent House	Coimbatore Sector 2	Coimbatore / Tamil Nadu	Independent House / 3 BHK	1898	₹28,200/month	Fully-Furnished	4	Family	Rent
116	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Builder Floor	Coimbatore Sector 1	Coimbatore / Tamil Nadu	Builder Floor / 3 BHK	1333	₹1.02 Cr	Semi-Furnished	3	Any	Sale
117	Tamil Nadu Properties (Tamil_Nadu.txt)	1 BHK Apartment	Madurai Residential Area	Madurai / Tamil Nadu	Apartment / 1 BHK	554	₹43.82 L	Unfurnished	1	Family	Sale
118	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Chennai West	Chennai / Tamil Nadu	Apartment / 2 BHK	808	₹68.16 L	Semi-Furnished	1	Family	Sale
119	Tamil Nadu Properties (Tamil_Nadu.txt)	5 BHK Apartment	Chennai West	Chennai / Tamil Nadu	Apartment / 5 BHK	2918	₹1.25 Cr	Unfurnished	6	Bachelors	Sale
120	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Madurai Nagar	Madurai / Tamil Nadu	Apartment / 3 BHK	1135	₹23,200/month	Unfurnished	3	Family	Rent
121	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Salem Colony	Salem / Tamil Nadu	Apartment / 3 BHK	1257	₹82.11 L	Unfurnished	3	Bachelors	Sale
122	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Madurai South	Madurai / Tamil Nadu	Apartment / 2 BHK	667	₹64.37 L	Fully-Furnished	2	Family	Sale
123	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Tiruchirappalli Main Road	Tiruchirappalli / Tamil Nadu	Apartment / 2 BHK	974	₹72.74 L	Unfurnished	1	Bachelors	Sale
124	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Chennai Nagar	Chennai / Tamil Nadu	Apartment / 2 BHK	900	₹60.56 L	Semi-Furnished	1	Family	Sale
125	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Madurai Sector 2	Madurai / Tamil Nadu	Apartment / 2 BHK	780	₹15,900/month	Unfurnished	3	Family	Rent
126	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Coimbatore Heights	Coimbatore / Tamil Nadu	Apartment / 2 BHK	681	₹14,900/month	Semi-Furnished	2	Family	Rent
127	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Madurai Town Centre	Madurai / Tamil Nadu	Builder Floor / 2 BHK	1072	₹22,100/month	Semi-Furnished	3	Bachelors	Rent
128	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Madurai Extension	Madurai / Tamil Nadu	Apartment / 2 BHK	1096	₹74.68 L	Fully-Furnished	1	Family	Sale
129	Tamil Nadu Properties (Tamil_Nadu.txt)	3 BHK Apartment	Tiruchirappalli Central	Tiruchirappalli / Tamil Nadu	Apartment / 3 BHK	1402	₹28,400/month	Fully-Furnished	3	Family	Rent
130	Tamil Nadu Properties (Tamil_Nadu.txt)	4 BHK Builder Floor	Madurai East	Madurai / Tamil Nadu	Builder Floor / 4 BHK	1574	₹30,500/month	Unfurnished	3	Any	Rent
131	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Builder Floor	Salem Sector 3	Salem / Tamil Nadu	Builder Floor / 2 BHK	1093	₹22,300/month	Unfurnished	2	Any	Rent
132	Tamil Nadu Properties (Tamil_Nadu.txt)	5 BHK Apartment	Salem Main Road	Salem / Tamil Nadu	Apartment / 5 BHK	3134	₹46,200/month	Semi-Furnished	5	Any	Rent
133	Tamil Nadu Properties (Tamil_Nadu.txt)	2 BHK Apartment	Chennai Central	Chennai / Tamil Nadu	Apartment / 2 BHK	663	₹66.12 L	Unfurnished	2	Family	Sale
