No.	Source	Property	Location	City / State	Type / Config	Area	Price / Rent	Furnishing	Bathrooms	Tennants	Listing Type
24	Haryana Properties (Haryana.txt)	3 BHK Apartment	Faridabad North	Faridabad / Haryana	Apartment / 3 BHK	1197	₹1.04 Cr	Fully-Furnished	3	Any	Sale
25	Haryana Properties (Haryana.txt)	3 BHK Builder Floor	Gurugram West	Gurugram / Haryana	Builder Floor / 3 BHK	1257	₹1.12 Cr	Semi-Furnished	2	Bachelors	Sale
26	Haryana Properties (Haryana.txt)	2 BHK Apartment	Faridabad Residential Area	Faridabad / Haryana	Apartment / 2 BHK	707	₹21,600/month	Semi-Furnished	3	Family	Rent
27	Haryana Properties (Haryana.txt)	4 BHK Apartment	Faridabad Nagar	Faridabad / Haryana	Apartment / 4 BHK	1695	₹34,700/month	Semi-Furnished	3	Family	Rent
28	Haryana Properties (Haryana.txt)	2 BHK Independent House	Panipat Heights	Panipat / Haryana	Independent House / 2 BHK	807	₹22,600/month	Semi-Furnished	1	Any	Rent
29	Haryana Properties (Haryana.txt)	1 BHK Apartment	Gurugram East	Gurugram / Haryana	Apartment / 1 BHK	590	₹54.66 L	Semi-Furnished	1	Any	Sale
30	Haryana Properties (Haryana.txt)	3 BHK Independent House	Gurugram West	Gurugram / Haryana	Independent House / 3 BHK	1639	₹1.29 Cr	Fully-Furnished	3	Family	Sale
31	Haryana Properties (Haryana.txt)	2 BHK Villa	Panipat Extension	Panipat / Haryana	Villa / 2 BHK	908	₹24,300/month	Semi-Furnished	1	Bachelors	Rent
32	Haryana Properties (Haryana.txt)	3 BHK Apartment	Gurugram Sector 3	Gurugram / Haryana	Apartment / 3 BHK	1282	₹24,000/month	Semi-Furnished	4	Bachelors	Rent
33	Haryana Properties (Haryana.txt)	3 BHK Apartment	Gurugram Heights	Gurugram / Haryana	Apartment / 3 BHK	1446	₹85.26 L	Fully-Furnished	4	Family	Sale
34	Haryana Properties (Haryana.txt)	1 BHK Studio	Panipat Sector 3	Panipat / Haryana	Studio / 1 BHK	338	₹10,500/month	Unfurnished	2	Family	Rent
35	Haryana Properties (Haryana.txt)	3 BHK Apartment	Gurugram Sector 3	Gurugram / Haryana	Apartment / 3 BHK	1300	₹86.34 L	Fully-Furnished	3	Bachelors	Sale
36	Haryana Properties (Haryana.txt)	4 BHK Builder Floor	Panipat Extension	Panipat / Haryana	Builder Floor / 4 BHK	2298	₹32,000/month	Unfurnished	4	Family	Rent
37	Haryana Properties (Haryana.txt)	1 BHK Apartment	Panipat Extension	Panipat / Haryana	Apartment / 1 BHK	420	₹37.92 L	Unfurnished	1	Family	Sale
38	Haryana Properties (Haryana.txt)	4 BHK Apartment	Karnal Residential Area	Karnal / Haryana	Apartment / 4 BHK	2231	₹1.59 Cr	Unfurnished	4	Bachelors	Sale
39	Haryana Properties (Haryana.txt)	4 BHK Builder Floor	Faridabad Sector 3	Faridabad / Haryana	Builder Floor / 4 BHK	1600	₹37,800/month	Semi-Furnished	3	Any	Rent
40	Haryana Properties (Haryana.txt)	2 BHK Builder Floor	Faridabad Town Centre	Faridabad / Haryana	Builder Floor / 2 BHK	954	₹81.53 L	Semi-Furnished	2	Any	Sale
41	Haryana Properties (Haryana.txt)	2 BHK Apartment	Karnal Colony	Karnal / Haryana	Apartment / 2 BHK	834	₹67.92 L	Semi-Furnished	2	Any	Sale
42	Haryana Properties (Haryana.txt)	5 BHK Apartment	Panipat Heights	Panipat / Haryana	Apartment / 5 BHK	2117	₹1.48 Cr	Unfurnished	5	Family	Sale
43	Haryana Properties (Haryana.txt)	1 BHK Apartment	Karnal East	Karnal / Haryana	Apartment / 1 BHK	447	₹44.72 L	Semi-Furnished	1	Bachelors	Sale
44	Haryana Properties (Haryana.txt)	2 BHK Apartment	Karnal Sector 1	Karnal / Haryana	Apartment / 2 BHK	844	₹17,000/month	Semi-Furnished	2	Bachelors	Rent
45	Haryana Properties (Haryana.txt)	2 BHK Apartment	Faridabad Town Centre	Faridabad / Haryana	Apartment / 2 BHK	998	₹90.83 L	Semi-Furnished	2	Bachelors	Sale
46	Haryana Properties (Haryana.txt)	3 BHK Villa	Gurugram East	Gurugram / Haryana	Villa / 3 BHK	1834	₹25,600/month	Unfurnished	3	Family	Rent
47	Haryana Properties (Haryana.txt)	1 BHK Apartment	Faridabad Heights	Faridabad / Haryana	Apartment / 1 BHK	624	₹13,800/month	Semi-Furnished	2	Bachelors	Rent
48	Haryana Properties (Haryana.txt)	3 BHK Villa	Panipat Residential Area	Panipat / Haryana	Villa / 3 BHK	1519	₹28,500/month	Semi-Furnished	3	Family	Rent
49	Haryana Properties (Haryana.txt)	4 BHK Apartment	Panipat Extension	Panipat / Haryana	Apartment / 4 BHK	1678	₹1.13 Cr	Unfurnished	5	Family	Sale
50	Haryana Properties (Haryana.txt)	3 BHK Apartment	Faridabad Sector 2	Faridabad / Haryana	Apartment / 3 BHK	1342	₹22,900/month	Unfurnished	2	Bachelors	Rent
51	Haryana Properties (Haryana.txt)	4 BHK Apartment	Faridabad Extension	Faridabad / Haryana	Apartment / 4 BHK	1952	₹1.53 Cr	Semi-Furnished	3	Bachelors	Sale
52	Haryana Properties (Haryana.txt)	5 BHK Independent House	Panipat Main Road	Panipat / Haryana	Independent House / 5 BHK	2664	₹38,100/month	Fully-Furnished	5	Bachelors	Rent
53	Haryana Properties (Haryana.txt)	4 BHK Builder Floor	Panipat Heights	Panipat / Haryana	Builder Floor / 4 BHK	1693	₹1.43 Cr	Fully-Furnished	5	Family	Sale
54	Haryana Properties (Haryana.txt)	2 BHK Apartment	Faridabad West	Faridabad / Haryana	Apartment / 2 BHK	938	₹21,900/month	Unfurnished	3	Bachelors	Rent
55	Haryana Properties (Haryana.txt)	2 BHK Independent House	Karnal Residential Area	Karnal / Haryana	Independent House / 2 BHK	738	₹74.60 L	Fully-Furnished	3	Family	Sale
56	Haryana Properties (Haryana.txt)	3 BHK Villa	Panipat Nagar	Panipat / Haryana	Villa / 3 BHK	1576	₹27,500/month	Semi-Furnished	3	Family	Rent
57	Haryana Properties (Haryana.txt)	3 BHK Independent House	Gurugram East	Gurugram / Haryana	Independent House / 3 BHK	1409	₹1.09 Cr	Unfurnished	3	Family	Sale
58	Haryana Properties (Haryana.txt)	3 BHK Apartment	Karnal East	Karnal / Haryana	Apartment / 3 BHK	1322	₹1.10 Cr	Semi-Furnished	4	Family	Sale
59	Haryana Properties (Haryana.txt)	3 BHK Builder Floor	Karnal Extension	Karnal / Haryana	Builder Floor / 3 BHK	1237	₹1.05 Cr	Unfurnished	4	Family	Sale
60	Haryana Properties (Haryana.txt)	3 BHK Villa	Panipat Central	Panipat / Haryana	Villa / 3 BHK	1439	₹1.19 Cr	Unfurnished	2	Any	Sale
61	Haryana Properties (Haryana.txt)	2 BHK Apartment	Gurugram Sector 3	Gurugram / Haryana	Apartment / 2 BHK	783	₹23,000/month	Fully-Furnished	2	Bachelors	Rent
62	Haryana Properties (Haryana.txt)	4 BHK Builder Floor	Faridabad Central	Faridabad / Haryana	Builder Floor / 4 BHK	1896	₹1.42 Cr	Fully-Furnished	5	Any	Sale
63	Haryana Properties (Haryana.txt)	2 BHK Apartment	Faridabad Extension	Faridabad / Haryana	Apartment / 2 BHK	715	₹56.82 L	Semi-Furnished	1	Family	Sale
64	Haryana Properties (Haryana.txt)	4 BHK Builder Floor	Faridabad Sector 2	Faridabad / Haryana	Builder Floor / 4 BHK	1945	₹35,100/month	Fully-Furnished	4	Family	Rent
65	Haryana Properties (Haryana.txt)	3 BHK Builder Floor	Panipat Central	Panipat / Haryana	Builder Floor / 3 BHK	1683	₹26,900/month	Semi-Furnished	3	Bachelors	Rent
66	Haryana Properties (Haryana.txt)	2 BHK Villa	Faridabad Colony	Faridabad / Haryana	Villa / 2 BHK	1398	₹22,400/month	Semi-Furnished	3	Any	Rent
67	Haryana Properties (Haryana.txt)	2 BHK Apartment	Faridabad Main Road	Faridabad / Haryana	Apartment / 2 BHK	744	₹75.53 L	Semi-Furnished	2	Any	Sale
68	Haryana Properties (Haryana.txt)	3 BHK Independent House	Karnal Sector 3	Karnal / Haryana	Independent House / 3 BHK	1679	₹98.73 L	Semi-Furnished	4	Bachelors	Sale
69	Haryana Properties (Haryana.txt)	4 BHK Apartment	Karnal Extension	Karnal / Haryana	Apartment / 4 BHK	1809	₹36,000/month	Semi-Furnished	4	Bachelors	Rent
70	Haryana Properties (Haryana.txt)	1 BHK Apartment	Karnal South	Karnal / Haryana	Apartment / 1 BHK	480	₹40.09 L	Unfurnished	2	Family	Sale
71	Haryana Properties (Haryana.txt)	3 BHK Builder Floor	Panipat Heights	Panipat / Haryana	Builder Floor / 3 BHK	1534	₹1.21 Cr	Fully-Furnished	3	Family	Sale
72	Haryana Properties (Haryana.txt)	3 BHK Independent House	Panipat Heights	Panipat / Haryana	Independent House / 3 BHK	1575	₹27,400/month	Semi-Furnished	3	Bachelors	Rent
73	Haryana Properties (Haryana.txt)	2 BHK Apartment	Panipat Colony	Panipat / Haryana	Apartment / 2 BHK	1026	₹69.57 L	Fully-Furnished	1	Family	Sale
74	Haryana Properties (Haryana.txt)	2 BHK Builder Floor	Gurugram Sector 3	Gurugram / Haryana	Builder Floor / 2 BHK	878	₹21,700/month	Unfurnished	2	Family	Rent
75	Haryana Properties (Haryana.txt)	2 BHK Apartment	Gurugram Central	Gurugram / Haryana	Apartment / 2 BHK	858	₹24,000/month	Unfurnished	2	Family	Rent
76	Haryana Properties (Haryana.txt)	3 BHK Builder Floor	Gurugram Extension	Gurugram / Haryana	Builder Floor / 3 BHK	1437	₹1.24 Cr	Unfurnished	2	Family	Sale
77	Haryana Properties (Haryana.txt)	4 BHK Apartment	Panipat South	Panipat / Haryana	Apartment / 4 BHK	1726	₹1.48 Cr	Semi-Furnished	4	Family	Sale
78	Haryana Properties (Haryana.txt)	2 BHK Apartment	Gurugram Extension	Gurugram / Haryana	Apartment / 2 BHK	740	₹74.26 L	Fully-Furnished	1	Family	Sale
79	Haryana Properties (Haryana.txt)	2 BHK Apartment	Panipat Sector 3	Panipat / Haryana	Apartment / 2 BHK	812	₹59.63 L	Fully-Furnished	2	Family	Sale
80	Haryana Properties (Haryana.txt)	3 BHK Independent House	Gurugram East	Gurugram / Haryana	Independent House / 3 BHK	1434	₹1.20 Cr	Unfurnished	2	Family	Sale
81	Haryana Properties (Haryana.txt)	4 BHK Apartment	Gurugram Town Centre	Gurugram / Haryana	Apartment / 4 BHK	1883	₹1.22 Cr	Semi-Furnished	4	Family	Sale
82	Haryana Properties (Haryana.txt)	3 BHK Apartment	Faridabad Colony	Faridabad / Haryana	Apartment / 3 BHK	1460	₹1.13 Cr	Semi-Furnished	3	Bachelors	Sale
83	Haryana Properties (Haryana.txt)	1 BHK Builder Floor	Karnal Heights	Karnal / Haryana	Builder Floor / 1 BHK	665	₹16,700/month	Unfurnished	1	Bachelors	Rent
84	Haryana Properties (Haryana.txt)	3 BHK Builder Floor	Panipat Main Road	Panipat / Haryana	Builder Floor / 3 BHK	1193	₹1.12 Cr	Unfurnished	3	Family	Sale
85	Haryana Properties (Haryana.txt)	4 BHK Independent House	Karnal West	Karnal / Haryana	Independent House / 4 BHK	2356	₹1.55 Cr	Fully-Furnished	4	Bachelors	Sale
86	Haryana Properties (Haryana.txt)	3 BHK Apartment	Faridabad East	Faridabad / Haryana	Apartment / 3 BHK	1022	₹23,400/month	Unfurnished	2	Family	Rent
87	Haryana Properties (Haryana.txt)	3 BHK Apartment	Panipat Sector 1	Panipat / Haryana	Apartment / 3 BHK	1121	₹1.15 Cr	Unfurnished	3	Any	Sale
88	Haryana Properties (Haryana.txt)	3 BHK Apartment	Gurugram Heights	Gurugram / Haryana	Apartment / 3 BHK	1073	₹82.51 L	Semi-Furnished	3	Family	Sale
89	Haryana Properties (Haryana.txt)	1 BHK Apartment	Gurugram Sector 3	Gurugram / Haryana	Apartment / 1 BHK	471	₹12,300/month	Semi-Furnished	1	Bachelors	Rent
90	Haryana Properties (Haryana.txt)	2 BHK Builder Floor	Faridabad Sector 2	Faridabad / Haryana	Builder Floor / 2 BHK	1010	₹80.33 L	Unfurnished	2	Any	Sale
91	Haryana Properties (Haryana.txt)	3 BHK Apartment	Faridabad West	Faridabad / Haryana	Apartment / 3 BHK	1129	₹79.68 L	Unfurnished	3	Bachelors	Sale
92	Haryana Properties (Haryana.txt)	4 BHK Apartment	Faridabad Residential Area	Faridabad / Haryana	Apartment / 4 BHK	2114	₹1.63 Cr	Semi-Furnished	4	Bachelors	Sale
93	Haryana Properties (Haryana.txt)	2 BHK Builder Floor	Panipat Residential Area	Panipat / Haryana	Builder Floor / 2 BHK	820	₹60.13 L	Semi-Furnished	2	Family	Sale
94	Haryana Properties (Haryana.txt)	2 BHK Independent House	Faridabad North	Faridabad / Haryana	Independent House / 2 BHK	938	₹22,300/month	Fully-Furnished	1	Any	Rent
95	Haryana Properties (Haryana.txt)	2 BHK Apartment	Gurugram Main Road	Gurugram / Haryana	Apartment / 2 BHK	661	₹20,100/month	Semi-Furnished	1	Family	Rent
96	Haryana Properties (Haryana.txt)	1 BHK Studio	Karnal West	Karnal / Haryana	Studio / 1 BHK	428	₹46.57 L	Unfurnished	1	Family	Sale
97	Haryana Properties (Haryana.txt)	1 BHK Builder Floor	Panipat Extension	Panipat / Haryana	Builder Floor / 1 BHK	573	₹44.73 L	Semi-Furnished	2	Family	Sale
98	Haryana Properties (Haryana.txt)	3 BHK Apartment	Karnal Extension	Karnal / Haryana	Apartment / 3 BHK	1123	₹92.64 L	Fully-Furnished	2	Bachelors	Sale
99	Haryana Properties (Haryana.txt)	2 BHK Apartment	Karnal Main Road	Karnal / Haryana	Apartment / 2 BHK	840	₹19,000/month	Semi-Furnished	2	Family	Rent
100	Haryana Properties (Haryana.txt)	1 BHK Apartment	Panipat Central	Panipat / Haryana	Apartment / 1 BHK	530	₹12,000/month	Unfurnished	1	Any	Rent
101	Haryana Properties (Haryana.txt)	2 BHK Builder Floor	Faridabad Sector 2	Faridabad / Haryana	Builder Floor / 2 BHK	829	₹77.68 L	Fully-Furnished	2	Any	Sale
102	Haryana Properties (Haryana.txt)	2 BHK Apartment	Panipat Residential Area	Panipat / Haryana	Apartment / 2 BHK	1052	₹68.31 L	Unfurnished	2	Any	Sale
103	Haryana Properties (Haryana.txt)	2 BHK Independent House	Karnal Sector 1	Karnal / Haryana	Independent House / 2 BHK	702	₹22,900/month	Fully-Furnished	2	Bachelors	Rent
104	Haryana Properties (Haryana.txt)	3 BHK Villa	Faridabad Town Centre	Faridabad / Haryana	Villa / 3 BHK	1662	₹33,800/month	Semi-Furnished	3	Bachelors	Rent
105	Haryana Properties (Haryana.txt)	3 BHK Independent House	Karnal Main Road	Karnal / Haryana	Independent House / 3 BHK	1403	₹24,100/month	Unfurnished	3	Family	Rent
106	Haryana Properties (Haryana.txt)	4 BHK Apartment	Karnal Sector 2	Karnal / Haryana	Apartment / 4 BHK	1404	₹1.09 Cr	Semi-Furnished	4	Bachelors	Sale
107	Haryana Properties (Haryana.txt)	3 BHK Apartment	Faridabad Town Centre	Faridabad / Haryana	Apartment / 3 BHK	1504	₹34,200/month	Fully-Furnished	4	Any	Rent
108	Haryana Properties (Haryana.txt)	3 BHK Apartment	Gurugram Sector 3	Gurugram / Haryana	Apartment / 3 BHK	1457	₹94.15 L	Fully-Furnished	2	Any	Sale
109	Haryana Properties (Haryana.txt)	3 BHK Independent House	Panipat West	Panipat / Haryana	Independent House / 3 BHK	1461	₹87.07 L	Semi-Furnished	3	Family	Sale
110	Haryana Properties (Haryana.txt)	5 BHK Apartment	Panipat North	Panipat / Haryana	Apartment / 5 BHK	2220	₹1.59 Cr	Fully-Furnished	5	Any	Sale
111	Haryana Properties (Haryana.txt)	2 BHK Apartment	Karnal Sector 3	Karnal / Haryana	Apartment / 2 BHK	984	₹61.75 L	Fully-Furnished	1	Any	Sale
112	Haryana Properties (Haryana.txt)	1 BHK Apartment	Gurugram Main Road	Gurugram / Haryana	Apartment / 1 BHK	553	₹12,200/month	Semi-Furnished	1	Bachelors	Rent
113	Haryana Properties (Haryana.txt)	2 BHK Apartment	Panipat Sector 2	Panipat / Haryana	Apartment / 2 BHK	868	₹18,600/month	Semi-Furnished	2	Family	Rent
114	Haryana Properties (Haryana.txt)	1 BHK Builder Floor	Panipat South	Panipat / Haryana	Builder Floor / 1 BHK	466	₹53.69 L	Unfurnished	1	Bachelors	Sale
115	Haryana Properties (Haryana.txt)	5 BHK Independent House	Faridabad Town Centre	Faridabad / Haryana	Independent House / 5 BHK	3240	₹55,400/month	Unfurnished	6	Bachelors	Rent
116	Haryana Properties (Haryana.txt)	3 BHK Apartment	Panipat West	Panipat / Haryana	Apartment / 3 BHK	1388	₹1.23 Cr	Fully-Furnished	3	Bachelors	Sale
117	Haryana Properties (Haryana.txt)	3 BHK Apartment	Panipat Sector 3	Panipat / Haryana	Apartment / 3 BHK	1197	₹1.19 Cr	Semi-Furnished	4	Family	Sale
118	Haryana Properties (Haryana.txt)	3 BHK Apartment	Panipat Main Road	Panipat / Haryana	Apartment / 3 BHK	1315	₹26,000/month	Semi-Furnished	3	Bachelors	Rent
119	Haryana Properties (Haryana.txt)	3 BHK Builder Floor	Panipat Heights	Panipat / Haryana	Builder Floor / 3 BHK	1028	₹1.06 Cr	Fully-Furnished	3	Bachelors	Sale
120	Haryana Properties (Haryana.txt)	3 BHK Apartment	Panipat Town Centre	Panipat / Haryana	Apartment / 3 BHK	1420	₹1.06 Cr	Unfurnished	3	Family	Sale
121	Haryana Properties (Haryana.txt)	2 BHK Apartment	Karnal Nagar	Karnal / Haryana	Apartment / 2 BHK	816	₹83.11 L	Unfurnished	1	Any	Sale
122	Haryana Properties (Haryana.txt)	3 BHK Villa	Gurugram West	Gurugram / Haryana	Villa / 3 BHK	1846	₹1.35 Cr	Semi-Furnished	3	Bachelors	Sale
123	Haryana Properties (Haryana.txt)	1 BHK Apartment	Karnal Residential Area	Karnal / Haryana	Apartment / 1 BHK	568	₹12,200/month	Unfurnished	1	Family	Rent
124	Haryana Properties (Haryana.txt)	1 BHK Builder Floor	Karnal Central	Karnal / Haryana	Builder Floor / 1 BHK	481	₹13,100/month	Unfurnished	2	Family	Rent
125	Haryana Properties (Haryana.txt)	2 BHK Independent House	Faridabad Sector 3	Faridabad / Haryana	Independent House / 2 BHK	662	₹16,000/month	Unfurnished	2	Bachelors	Rent
126	Haryana Properties (Haryana.txt)	4 BHK Independent House	Faridabad Residential Area	Faridabad / Haryana	Independent House / 4 BHK	2343	₹42,200/month	Unfurnished	4	Bachelors	Rent
127	Haryana Properties (Haryana.txt)	3 BHK Apartment	Faridabad Sector 2	Faridabad / Haryana	Apartment / 3 BHK	997	₹22,300/month	Fully-Furnished	3	Any	Rent
128	Haryana Properties (Haryana.txt)	2 BHK Builder Floor	Faridabad East	Faridabad / Haryana	Builder Floor / 2 BHK	806	₹61.34 L	Unfurnished	2	Any	Sale
129	Haryana Properties (Haryana.txt)	3 BHK Builder Floor	Gurugram Extension	Gurugram / Haryana	Builder Floor / 3 BHK	1205	₹97.11 L	Unfurnished	3	Family	Sale
130	Haryana Properties (Haryana.txt)	2 BHK Apartment	Karnal West	Karnal / Haryana	Apartment / 2 BHK	788	₹20,400/month	Unfurnished	2	Family	Rent
131	Haryana Properties (Haryana.txt)	2 BHK Apartment	Gurugram East	Gurugram / Haryana	Apartment / 2 BHK	802	₹23,000/month	Fully-Furnished	2	Any	Rent
132	Haryana Properties (Haryana.txt)	3 BHK Builder Floor	Faridabad Residential Area	Faridabad / Haryana	Builder Floor / 3 BHK	1153	₹23,200/month	Fully-Furnished	2	Family	Rent
133	Haryana Properties (Haryana.txt)	3 BHK Apartment	Karnal Main Road	Karnal / Haryana	Apartment / 3 BHK	1251	₹32,700/month	Fully-Furnished	2	Family	Rent
134	Haryana Properties (Haryana.txt)	3 BHK Apartment	Karnal West	Karnal / Haryana	Apartment / 3 BHK	1421	₹25,400/month	Fully-Furnished	3	Family	Rent
135	Haryana Properties (Haryana.txt)	2 BHK Independent House	Panipat West	Panipat / Haryana	Independent House / 2 BHK	951	₹77.33 L	Semi-Furnished	2	Family	Sale
136	Haryana Properties (Haryana.txt)	3 BHK Apartment	Faridabad Nagar	Faridabad / Haryana	Apartment / 3 BHK	882	₹1.04 Cr	Fully-Furnished	3	Family	Sale
137	Haryana Properties (Haryana.txt)	1 BHK Apartment	Gurugram Heights	Gurugram / Haryana	Apartment / 1 BHK	551	₹45.09 L	Semi-Furnished	1	Family	Sale
138	Haryana Properties (Haryana.txt)	2 BHK Independent House	Panipat Sector 2	Panipat / Haryana	Independent House / 2 BHK	841	₹17,000/month	Fully-Furnished	2	Bachelors	Rent
139	Haryana Properties (Haryana.txt)	1 BHK Builder Floor	Faridabad Residential Area	Faridabad / Haryana	Builder Floor / 1 BHK	518	₹41.54 L	Semi-Furnished	1	Family	Sale
140	Haryana Properties (Haryana.txt)	2 BHK Independent House	Gurugram Central	Gurugram / Haryana	Independent House / 2 BHK	973	₹78.95 L	Unfurnished	2	Any	Sale
141	Haryana Properties (Haryana.txt)	4 BHK Apartment	Karnal Extension	Karnal / Haryana	Apartment / 4 BHK	1531	₹33,000/month	Semi-Furnished	3	Family	Rent
142	Haryana Properties (Haryana.txt)	3 BHK Independent House	Gurugram Colony	Gurugram / Haryana	Independent House / 3 BHK	1895	₹1.18 Cr	Unfurnished	4	Family	Sale
143	Haryana Properties (Haryana.txt)	3 BHK Apartment	Gurugram West	Gurugram / Haryana	Apartment / 3 BHK	1235	₹96.24 L	Fully-Furnished	2	Bachelors	Sale
144	Haryana Properties (Haryana.txt)	2 BHK Builder Floor	Faridabad Sector 3	Faridabad / Haryana	Builder Floor / 2 BHK	894	₹23,600/month	Semi-Furnished	2	Bachelors	Rent
145	Haryana Properties (Haryana.txt)	2 BHK Builder Floor	Panipat South	Panipat / Haryana	Builder Floor / 2 BHK	801	₹77.64 L	Fully-Furnished	2	Bachelors	Sale
146	Haryana Properties (Haryana.txt)	2 BHK Apartment	Panipat West	Panipat / Haryana	Apartment / 2 BHK	941	₹81.35 L	Semi-Furnished	3	Family	Sale
147	Haryana Properties (Haryana.txt)	2 BHK Apartment	Faridabad Nagar	Faridabad / Haryana	Apartment / 2 BHK	931	₹24,100/month	Semi-Furnished	1	Family	Rent
148	Haryana Properties (Haryana.txt)	3 BHK Apartment	Panipat Main Road	Panipat / Haryana	Apartment / 3 BHK	1327	₹1.03 Cr	Semi-Furnished	4	Any	Sale
149	Haryana Properties (Haryana.txt)	2 BHK Builder Floor	Panipat Sector 2	Panipat / Haryana	Builder Floor / 2 BHK	826	₹81.50 L	Semi-Furnished	1	Any	Sale
150	Haryana Properties (Haryana.txt)	1 BHK Apartment	Gurugram Residential Area	Gurugram / Haryana	Apartment / 1 BHK	473	₹39.44 L	Unfurnished	1	Family	Sale
151	Haryana Properties (Haryana.txt)	3 BHK Apartment	Gurugram Central	Gurugram / Haryana	Apartment / 3 BHK	1188	₹29,700/month	Fully-Furnished	3	Bachelors	Rent
152	Haryana Properties (Haryana.txt)	2 BHK Apartment	Faridabad Heights	Faridabad / Haryana	Apartment / 2 BHK	1109	₹21,500/month	Unfurnished	1	Family	Rent
153	Haryana Properties (Haryana.txt)	3 BHK Apartment	Faridabad Extension	Faridabad / Haryana	Apartment / 3 BHK	1188	₹1.05 Cr	Semi-Furnished	4	Bachelors	Sale
