No.	Source	Property	Location	City / State	Type / Config	Area	Price / Rent	Furnishing	Bathrooms	Tennants	Listing Type
48	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Rishikesh South	Rishikesh / Uttarakhand	Apartment / 2 BHK	867	₹62.65 L	Fully-Furnished	2	Family	Sale
49	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Rishikesh Heights	Rishikesh / Uttarakhand	Apartment / 2 BHK	645	₹54.78 L	Semi-Furnished	2	Bachelors	Sale
50	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haldwani Central	Haldwani / Uttarakhand	Apartment / 2 BHK	563	₹10,700/month	Unfurnished	2	Family	Rent
51	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Builder Floor	Dehradun North	Dehradun / Uttarakhand	Builder Floor / 1 BHK	508	₹33.84 L	Fully-Furnished	2	Any	Sale
52	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Haldwani Town Centre	Haldwani / Uttarakhand	Apartment / 1 BHK	411	₹33.82 L	Semi-Furnished	1	Bachelors	Sale
53	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Independent House	Haridwar Town Centre	Haridwar / Uttarakhand	Independent House / 1 BHK	579	₹10,800/month	Semi-Furnished	2	Family	Rent
54	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Independent House	Haldwani Main Road	Haldwani / Uttarakhand	Independent House / 2 BHK	1259	₹51.03 L	Semi-Furnished	2	Family	Sale
55	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haridwar North	Haridwar / Uttarakhand	Apartment / 3 BHK	1421	₹88.30 L	Unfurnished	2	Family	Sale
56	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Dehradun Central	Dehradun / Uttarakhand	Apartment / 3 BHK	1330	₹20,800/month	Unfurnished	3	Any	Rent
57	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Dehradun Main Road	Dehradun / Uttarakhand	Apartment / 1 BHK	653	₹33.05 L	Semi-Furnished	1	Bachelors	Sale
58	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Rishikesh Heights	Rishikesh / Uttarakhand	Apartment / 3 BHK	1147	₹19,500/month	Fully-Furnished	2	Bachelors	Rent
59	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Dehradun Extension	Dehradun / Uttarakhand	Apartment / 2 BHK	848	₹12,600/month	Fully-Furnished	3	Any	Rent
60	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Haldwani Sector 1	Haldwani / Uttarakhand	Apartment / 1 BHK	503	₹34.14 L	Unfurnished	2	Bachelors	Sale
61	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haridwar Heights	Haridwar / Uttarakhand	Apartment / 3 BHK	1269	₹59.17 L	Semi-Furnished	3	Family	Sale
62	Uttarakhand Properties (Uttarakhand.txt)	4 BHK Apartment	Haridwar West	Haridwar / Uttarakhand	Apartment / 4 BHK	2082	₹31,300/month	Unfurnished	4	Family	Rent
63	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Independent House	Haldwani Sector 2	Haldwani / Uttarakhand	Independent House / 2 BHK	941	₹12,700/month	Fully-Furnished	3	Family	Rent
64	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Rishikesh Sector 1	Rishikesh / Uttarakhand	Apartment / 2 BHK	641	₹47.85 L	Unfurnished	2	Bachelors	Sale
65	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haldwani Sector 1	Haldwani / Uttarakhand	Apartment / 2 BHK	821	₹42.30 L	Semi-Furnished	1	Bachelors	Sale
66	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Villa	Haldwani Sector 3	Haldwani / Uttarakhand	Villa / 2 BHK	1161	₹48.61 L	Unfurnished	2	Any	Sale
67	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Studio	Haldwani Residential Area	Haldwani / Uttarakhand	Studio / 1 BHK	362	₹26.65 L	Fully-Furnished	2	Any	Sale
68	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haldwani Sector 3	Haldwani / Uttarakhand	Apartment / 2 BHK	699	₹15,100/month	Semi-Furnished	2	Family	Rent
69	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Studio	Haldwani South	Haldwani / Uttarakhand	Studio / 1 BHK	409	₹37.73 L	Fully-Furnished	1	Bachelors	Sale
70	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Rishikesh Residential Area	Rishikesh / Uttarakhand	Apartment / 2 BHK	727	₹14,400/month	Semi-Furnished	2	Any	Rent
71	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haridwar East	Haridwar / Uttarakhand	Apartment / 3 BHK	1280	₹21,800/month	Fully-Furnished	3	Family	Rent
72	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Studio	Dehradun West	Dehradun / Uttarakhand	Studio / 1 BHK	364	₹30.66 L	Unfurnished	1	Family	Sale
73	Uttarakhand Properties (Uttarakhand.txt)	5 BHK Independent House	Haldwani South	Haldwani / Uttarakhand	Independent House / 5 BHK	2068	₹1.15 Cr	Unfurnished	5	Family	Sale
74	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haldwani South	Haldwani / Uttarakhand	Apartment / 3 BHK	1406	₹63.98 L	Fully-Furnished	2	Family	Sale
75	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Haridwar West	Haridwar / Uttarakhand	Apartment / 1 BHK	613	₹29.73 L	Semi-Furnished	1	Family	Sale
76	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Dehradun Nagar	Dehradun / Uttarakhand	Apartment / 2 BHK	901	₹46.22 L	Semi-Furnished	2	Family	Sale
77	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Rishikesh Sector 2	Rishikesh / Uttarakhand	Apartment / 3 BHK	1172	₹21,300/month	Semi-Furnished	2	Any	Rent
78	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Dehradun Central	Dehradun / Uttarakhand	Apartment / 3 BHK	1193	₹18,400/month	Fully-Furnished	3	Bachelors	Rent
79	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haridwar Extension	Haridwar / Uttarakhand	Apartment / 3 BHK	1440	₹17,200/month	Unfurnished	2	Family	Rent
80	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haridwar Residential Area	Haridwar / Uttarakhand	Apartment / 2 BHK	626	₹53.93 L	Unfurnished	3	Bachelors	Sale
81	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Villa	Haridwar Extension	Haridwar / Uttarakhand	Villa / 3 BHK	1458	₹81.17 L	Unfurnished	3	Bachelors	Sale
82	Uttarakhand Properties (Uttarakhand.txt)	5 BHK Independent House	Haridwar Heights	Haridwar / Uttarakhand	Independent House / 5 BHK	2968	₹1.11 Cr	Unfurnished	5	Bachelors	Sale
83	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Rishikesh Central	Rishikesh / Uttarakhand	Apartment / 1 BHK	521	₹37.14 L	Semi-Furnished	1	Bachelors	Sale
84	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haldwani Residential Area	Haldwani / Uttarakhand	Apartment / 3 BHK	1326	₹75.65 L	Fully-Furnished	3	Family	Sale
85	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Builder Floor	Rishikesh Sector 2	Rishikesh / Uttarakhand	Builder Floor / 3 BHK	1417	₹20,900/month	Semi-Furnished	3	Family	Rent
86	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Villa	Rishikesh Heights	Rishikesh / Uttarakhand	Villa / 2 BHK	1052	₹56.01 L	Fully-Furnished	2	Family	Sale
87	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Builder Floor	Haridwar Heights	Haridwar / Uttarakhand	Builder Floor / 2 BHK	724	₹13,500/month	Fully-Furnished	2	Any	Rent
88	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Rishikesh Town Centre	Rishikesh / Uttarakhand	Apartment / 2 BHK	886	₹58.34 L	Fully-Furnished	3	Bachelors	Sale
89	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haldwani Colony	Haldwani / Uttarakhand	Apartment / 3 BHK	1381	₹71.06 L	Semi-Furnished	3	Any	Sale
90	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Villa	Haldwani Town Centre	Haldwani / Uttarakhand	Villa / 3 BHK	2020	₹18,400/month	Semi-Furnished	4	Any	Rent
91	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Independent House	Haldwani Main Road	Haldwani / Uttarakhand	Independent House / 2 BHK	1127	₹54.09 L	Semi-Furnished	1	Family	Sale
92	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Studio	Dehradun Extension	Dehradun / Uttarakhand	Studio / 1 BHK	417	₹33.21 L	Fully-Furnished	2	Bachelors	Sale
93	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Villa	Dehradun Central	Dehradun / Uttarakhand	Villa / 2 BHK	1501	₹56.94 L	Unfurnished	1	Bachelors	Sale
94	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haldwani Sector 2	Haldwani / Uttarakhand	Apartment / 2 BHK	847	₹47.31 L	Fully-Furnished	2	Bachelors	Sale
95	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Builder Floor	Rishikesh Main Road	Rishikesh / Uttarakhand	Builder Floor / 2 BHK	1140	₹18,300/month	Semi-Furnished	3	Bachelors	Rent
96	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Builder Floor	Rishikesh West	Rishikesh / Uttarakhand	Builder Floor / 3 BHK	1026	₹74.32 L	Semi-Furnished	3	Any	Sale
97	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Villa	Dehradun Central	Dehradun / Uttarakhand	Villa / 1 BHK	838	₹37.72 L	Fully-Furnished	1	Family	Sale
98	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Haridwar Heights	Haridwar / Uttarakhand	Apartment / 1 BHK	646	₹9,000/month	Fully-Furnished	1	Family	Rent
99	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Rishikesh North	Rishikesh / Uttarakhand	Apartment / 1 BHK	552	₹34.20 L	Unfurnished	1	Family	Sale
100	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haridwar Colony	Haridwar / Uttarakhand	Apartment / 2 BHK	648	₹57.29 L	Semi-Furnished	2	Any	Sale
101	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Studio	Haridwar East	Haridwar / Uttarakhand	Studio / 1 BHK	465	₹9,500/month	Unfurnished	1	Bachelors	Rent
102	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Independent House	Rishikesh Nagar	Rishikesh / Uttarakhand	Independent House / 1 BHK	681	₹10,200/month	Semi-Furnished	2	Family	Rent
103	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haridwar East	Haridwar / Uttarakhand	Apartment / 2 BHK	889	₹17,300/month	Semi-Furnished	2	Family	Rent
104	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Independent House	Haldwani West	Haldwani / Uttarakhand	Independent House / 2 BHK	1117	₹57.24 L	Semi-Furnished	1	Any	Sale
105	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Studio	Haridwar Sector 3	Haridwar / Uttarakhand	Studio / 1 BHK	332	₹30.38 L	Semi-Furnished	1	Bachelors	Sale
106	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Builder Floor	Dehradun Residential Area	Dehradun / Uttarakhand	Builder Floor / 2 BHK	722	₹42 L	Unfurnished	2	Family	Sale
107	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Villa	Haldwani Sector 2	Haldwani / Uttarakhand	Villa / 3 BHK	1239	₹74.06 L	Fully-Furnished	3	Family	Sale
108	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haridwar South	Haridwar / Uttarakhand	Apartment / 2 BHK	928	₹12,800/month	Fully-Furnished	2	Family	Rent
109	Uttarakhand Properties (Uttarakhand.txt)	4 BHK Apartment	Haldwani Extension	Haldwani / Uttarakhand	Apartment / 4 BHK	1782	₹79.01 L	Semi-Furnished	5	Family	Sale
110	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Dehradun Main Road	Dehradun / Uttarakhand	Apartment / 2 BHK	978	₹55.17 L	Unfurnished	3	Any	Sale
111	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Builder Floor	Haldwani Extension	Haldwani / Uttarakhand	Builder Floor / 2 BHK	745	₹47.23 L	Semi-Furnished	3	Bachelors	Sale
112	Uttarakhand Properties (Uttarakhand.txt)	4 BHK Apartment	Dehradun Extension	Dehradun / Uttarakhand	Apartment / 4 BHK	1941	₹24,800/month	Fully-Furnished	5	Family	Rent
113	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haldwani Main Road	Haldwani / Uttarakhand	Apartment / 3 BHK	1412	₹84.89 L	Fully-Furnished	2	Family	Sale
114	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Studio	Rishikesh North	Rishikesh / Uttarakhand	Studio / 1 BHK	413	₹8,400/month	Unfurnished	1	Family	Rent
115	Uttarakhand Properties (Uttarakhand.txt)	4 BHK Apartment	Haldwani Central	Haldwani / Uttarakhand	Apartment / 4 BHK	1606	₹1.02 Cr	Fully-Furnished	4	Any	Sale
116	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Builder Floor	Haridwar Sector 2	Haridwar / Uttarakhand	Builder Floor / 2 BHK	1053	₹55.79 L	Semi-Furnished	1	Bachelors	Sale
117	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haridwar East	Haridwar / Uttarakhand	Apartment / 2 BHK	1015	₹53.50 L	Semi-Furnished	2	Any	Sale
118	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Dehradun Main Road	Dehradun / Uttarakhand	Apartment / 1 BHK	564	₹8,900/month	Semi-Furnished	1	Any	Rent
119	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haldwani Heights	Haldwani / Uttarakhand	Apartment / 3 BHK	1425	₹71.95 L	Unfurnished	2	Family	Sale
120	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haldwani Colony	Haldwani / Uttarakhand	Apartment / 2 BHK	627	₹54.66 L	Fully-Furnished	2	Any	Sale
121	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Studio	Dehradun Heights	Dehradun / Uttarakhand	Studio / 1 BHK	334	₹32.71 L	Unfurnished	1	Family	Sale
122	Uttarakhand Properties (Uttarakhand.txt)	4 BHK Apartment	Haridwar Extension	Haridwar / Uttarakhand	Apartment / 4 BHK	1939	₹28,500/month	Fully-Furnished	5	Family	Rent
123	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haldwani Colony	Haldwani / Uttarakhand	Apartment / 3 BHK	1282	₹74.10 L	Unfurnished	3	Family	Sale
124	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Haldwani West	Haldwani / Uttarakhand	Apartment / 3 BHK	1406	₹64.08 L	Fully-Furnished	4	Family	Sale
125	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Villa	Haridwar Colony	Haridwar / Uttarakhand	Villa / 1 BHK	662	₹37.27 L	Semi-Furnished	1	Family	Sale
126	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Apartment	Dehradun East	Dehradun / Uttarakhand	Apartment / 3 BHK	1300	₹61.21 L	Semi-Furnished	3	Bachelors	Sale
127	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Independent House	Haldwani Colony	Haldwani / Uttarakhand	Independent House / 2 BHK	1181	₹60.61 L	Semi-Furnished	2	Family	Sale
128	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Apartment	Haldwani Main Road	Haldwani / Uttarakhand	Apartment / 2 BHK	657	₹14,100/month	Semi-Furnished	1	Family	Rent
129	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Independent House	Rishikesh Nagar	Rishikesh / Uttarakhand	Independent House / 1 BHK	800	₹37.93 L	Unfurnished	1	Family	Sale
130	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Builder Floor	Dehradun Sector 3	Dehradun / Uttarakhand	Builder Floor / 1 BHK	404	₹34.09 L	Semi-Furnished	1	Family	Sale
131	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Independent House	Haridwar Extension	Haridwar / Uttarakhand	Independent House / 3 BHK	1593	₹21,300/month	Semi-Furnished	4	Bachelors	Rent
132	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Builder Floor	Haldwani Sector 3	Haldwani / Uttarakhand	Builder Floor / 3 BHK	1356	₹76.48 L	Semi-Furnished	3	Any	Sale
133	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Haldwani Heights	Haldwani / Uttarakhand	Apartment / 1 BHK	438	₹8,100/month	Semi-Furnished	1	Family	Rent
134	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Independent House	Haridwar Sector 2	Haridwar / Uttarakhand	Independent House / 3 BHK	1674	₹17,300/month	Unfurnished	3	Family	Rent
135	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Independent House	Dehradun Heights	Dehradun / Uttarakhand	Independent House / 1 BHK	556	₹8,700/month	Semi-Furnished	1	Family	Rent
136	Uttarakhand Properties (Uttarakhand.txt)	3 BHK Independent House	Haridwar South	Haridwar / Uttarakhand	Independent House / 3 BHK	1561	₹20,700/month	Unfurnished	3	Family	Rent
137	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Builder Floor	Haldwani Sector 2	Haldwani / Uttarakhand	Builder Floor / 2 BHK	778	₹15,200/month	Unfurnished	2	Family	Rent
138	Uttarakhand Properties (Uttarakhand.txt)	2 BHK Builder Floor	Rishikesh Main Road	Rishikesh / Uttarakhand	Builder Floor / 2 BHK	909	₹60.65 L	Fully-Furnished	2	Bachelors	Sale
139	Uttarakhand Properties (Uttarakhand.txt)	1 BHK Apartment	Rishikesh Sector 2	Rishikesh / Uttarakhand	Apartment / 1 BHK	614	₹40.76 L	Unfurnished	1	Family	Sale
