No.	Source	Property	Location	City / State	Type / Config	Area	Price / Rent	Furnishing	Bathrooms	Tennants	Listing Type
102	West Bengal Properties (West_Bengal.txt)	2 BHK Apartment	Howrah Main Road	Howrah / West Bengal	Apartment / 2 BHK	825	₹47.33 L	Semi-Furnished	3	Any	Sale
103	West Bengal Properties (West_Bengal.txt)	5 BHK Independent House	Siliguri Residential Area	Siliguri / West Bengal	Independent House / 5 BHK	2700	₹39,700/month	Fully-Furnished	5	Family	Rent
104	West Bengal Properties (West_Bengal.txt)	2 BHK Independent House	Siliguri South	Siliguri / West Bengal	Independent House / 2 BHK	971	₹46.88 L	Unfurnished	2	Family	Sale
105	West Bengal Properties (West_Bengal.txt)	4 BHK Villa	Howrah South	Howrah / West Bengal	Villa / 4 BHK	1682	₹1 Cr	Unfurnished	4	Any	Sale
106	West Bengal Properties (West_Bengal.txt)	1 BHK Villa	Siliguri Heights	Siliguri / West Bengal	Villa / 1 BHK	812	₹42.49 L	Semi-Furnished	1	Family	Sale
107	West Bengal Properties (West_Bengal.txt)	3 BHK Apartment	Kolkata East	Kolkata / West Bengal	Apartment / 3 BHK	1363	₹19,400/month	Fully-Furnished	4	Bachelors	Rent
108	West Bengal Properties (West_Bengal.txt)	3 BHK Villa	Kolkata Sector 3	Kolkata / West Bengal	Villa / 3 BHK	2013	₹86.83 L	Unfurnished	2	Any	Sale
109	West Bengal Properties (West_Bengal.txt)	2 BHK Apartment	Siliguri Sector 2	Siliguri / West Bengal	Apartment / 2 BHK	1077	₹16,100/month	Fully-Furnished	2	Family	Rent
110	West Bengal Properties (West_Bengal.txt)	4 BHK Apartment	Siliguri South	Siliguri / West Bengal	Apartment / 4 BHK	2009	₹1.12 Cr	Semi-Furnished	4	Family	Sale
111	West Bengal Properties (West_Bengal.txt)	2 BHK Builder Floor	Durgapur Town Centre	Durgapur / West Bengal	Builder Floor / 2 BHK	932	₹54.14 L	Semi-Furnished	1	Any	Sale
112	West Bengal Properties (West_Bengal.txt)	3 BHK Independent House	Howrah Central	Howrah / West Bengal	Independent House / 3 BHK	1359	₹63.59 L	Semi-Furnished	4	Any	Sale
113	West Bengal Properties (West_Bengal.txt)	4 BHK Apartment	Kolkata Sector 3	Kolkata / West Bengal	Apartment / 4 BHK	1181	₹84.49 L	Semi-Furnished	4	Any	Sale
114	West Bengal Properties (West_Bengal.txt)	3 BHK Apartment	Howrah Sector 1	Howrah / West Bengal	Apartment / 3 BHK	1337	₹18,100/month	Semi-Furnished	3	Bachelors	Rent
115	West Bengal Properties (West_Bengal.txt)	3 BHK Apartment	Kolkata Residential Area	Kolkata / West Bengal	Apartment / 3 BHK	1323	₹85.92 L	Fully-Furnished	2	Any	Sale
116	West Bengal Properties (West_Bengal.txt)	3 BHK Builder Floor	Kolkata Extension	Kolkata / West Bengal	Builder Floor / 3 BHK	1589	₹92.64 L	Unfurnished	2	Bachelors	Sale
117	West Bengal Properties (West_Bengal.txt)	3 BHK Apartment	Howrah Residential Area	Howrah / West Bengal	Apartment / 3 BHK	1253	₹21,700/month	Fully-Furnished	3	Family	Rent
118	West Bengal Properties (West_Bengal.txt)	3 BHK Apartment	Siliguri Central	Siliguri / West Bengal	Apartment / 3 BHK	1234	₹64.02 L	Unfurnished	3	Family	Sale
119	West Bengal Properties (West_Bengal.txt)	3 BHK Independent House	Howrah Nagar	Howrah / West Bengal	Independent House / 3 BHK	1496	₹84.95 L	Semi-Furnished	4	Family	Sale
120	West Bengal Properties (West_Bengal.txt)	4 BHK Apartment	Durgapur Extension	Durgapur / West Bengal	Apartment / 4 BHK	1799	₹1.02 Cr	Semi-Furnished	3	Any	Sale
121	West Bengal Properties (West_Bengal.txt)	3 BHK Apartment	Kolkata Town Centre	Kolkata / West Bengal	Apartment / 3 BHK	1165	₹80.15 L	Semi-Furnished	4	Family	Sale
122	West Bengal Properties (West_Bengal.txt)	2 BHK Independent House	Howrah Heights	Howrah / West Bengal	Independent House / 2 BHK	906	₹67.95 L	Fully-Furnished	2	Family	Sale
123	West Bengal Properties (West_Bengal.txt)	2 BHK Villa	Siliguri Sector 3	Siliguri / West Bengal	Villa / 2 BHK	1347	₹19,100/month	Fully-Furnished	3	Any	Rent
124	West Bengal Properties (West_Bengal.txt)	2 BHK Apartment	Howrah South	Howrah / West Bengal	Apartment / 2 BHK	742	₹59.87 L	Semi-Furnished	2	Any	Sale
125	West Bengal Properties (West_Bengal.txt)	5 BHK Apartment	Kolkata Sector 3	Kolkata / West Bengal	Apartment / 5 BHK	2838	₹1.47 Cr	Semi-Furnished	5	Bachelors	Sale
126	West Bengal Properties (West_Bengal.txt)	2 BHK Apartment	Durgapur Sector 1	Durgapur / West Bengal	Apartment / 2 BHK	897	₹16,200/month	Semi-Furnished	2	Any	Rent
127	West Bengal Properties (West_Bengal.txt)	2 BHK Builder Floor	Durgapur Residential Area	Durgapur / West Bengal	Builder Floor / 2 BHK	832	₹62.75 L	Semi-Furnished	2	Family	Sale
128	West Bengal Properties (West_Bengal.txt)	1 BHK Builder Floor	Durgapur North	Durgapur / West Bengal	Builder Floor / 1 BHK	512	₹11,700/month	Unfurnished	1	Bachelors	Rent
129	West Bengal Properties (West_Bengal.txt)	3 BHK Apartment	Siliguri Sector 3	Siliguri / West Bengal	Apartment / 3 BHK	1501	₹21,800/month	Semi-Furnished	3	Family	Rent
130	West Bengal Properties (West_Bengal.txt)	3 BHK Apartment	Siliguri North	Siliguri / West Bengal	Apartment / 3 BHK	1256	₹19,200/month	Semi-Furnished	4	Family	Rent
131	West Bengal Properties (West_Bengal.txt)	1 BHK Apartment	Kolkata Residential Area	Kolkata / West Bengal	Apartment / 1 BHK	565	₹30.37 L	Fully-Furnished	2	Bachelors	Sale
132	West Bengal Properties (West_Bengal.txt)	3 BHK Apartment	Kolkata Sector 2	Kolkata / West Bengal	Apartment / 3 BHK	1381	₹23,100/month	Semi-Furnished	4	Family	Rent
133	West Bengal Properties (West_Bengal.txt)	2 BHK Independent House	Siliguri Heights	Siliguri / West Bengal	Independent House / 2 BHK	1279	₹71.95 L	Unfurnished	2	Any	Sale
134	West Bengal Properties (West_Bengal.txt)	1 BHK Apartment	Siliguri West	Siliguri / West Bengal	Apartment / 1 BHK	640	₹9,900/month	Semi-Furnished	1	Family	Rent
135	West Bengal Properties (West_Bengal.txt)	4 BHK Apartment	Durgapur Extension	Durgapur / West Bengal	Apartment / 4 BHK	1961	₹28,300/month	Unfurnished	5	Any	Rent
136	West Bengal Properties (West_Bengal.txt)	2 BHK Apartment	Howrah Colony	Howrah / West Bengal	Apartment / 2 BHK	954	₹60.78 L	Semi-Furnished	1	Bachelors	Sale
137	West Bengal Properties (West_Bengal.txt)	3 BHK Independent House	Siliguri North	Siliguri / West Bengal	Independent House / 3 BHK	1411	₹87.26 L	Fully-Furnished	4	Family	Sale
138	West Bengal Properties (West_Bengal.txt)	2 BHK Apartment	Kolkata North	Kolkata / West Bengal	Apartment / 2 BHK	773	₹48.66 L	Fully-Furnished	1	Any	Sale
139	West Bengal Properties (West_Bengal.txt)	1 BHK Apartment	Kolkata East	Kolkata / West Bengal	Apartment / 1 BHK	639	₹38.61 L	Semi-Furnished	1	Bachelors	Sale
140	West Bengal Properties (West_Bengal.txt)	2 BHK Villa	Siliguri West	Siliguri / West Bengal	Villa / 2 BHK	1130	₹64.06 L	Semi-Furnished	2	Family	Sale
141	West Bengal Properties (West_Bengal.txt)	3 BHK Builder Floor	Howrah Nagar	Howrah / West Bengal	Builder Floor / 3 BHK	1217	₹82.14 L	Semi-Furnished	4	Bachelors	Sale
142	West Bengal Properties (West_Bengal.txt)	1 BHK Apartment	Durgapur Nagar	Durgapur / West Bengal	Apartment / 1 BHK	546	₹32.90 L	Semi-Furnished	1	Family	Sale
143	West Bengal Properties (West_Bengal.txt)	2 BHK Apartment	Durgapur Extension	Durgapur / West Bengal	Apartment / 2 BHK	623	₹11,800/month	Unfurnished	2	Family	Rent
144	West Bengal Properties (West_Bengal.txt)	1 BHK Studio	Kolkata Extension	Kolkata / West Bengal	Studio / 1 BHK	308	₹10,400/month	Semi-Furnished	1	Family	Rent
145	West Bengal Properties (West_Bengal.txt)	1 BHK Apartment	Howrah Sector 2	Howrah / West Bengal	Apartment / 1 BHK	569	₹9,900/month	Fully-Furnished	1	Any	Rent
146	West Bengal Properties (West_Bengal.txt)	3 BHK Builder Floor	Siliguri Colony	Siliguri / West Bengal	Builder Floor / 3 BHK	1179	₹20,400/month	Semi-Furnished	4	Family	Rent
147	West Bengal Properties (West_Bengal.txt)	2 BHK Apartment	Durgapur Central	Durgapur / West Bengal	Apartment / 2 BHK	701	₹13,500/month	Fully-Furnished	2	Family	Rent
