No.	Source	Property	Location	City / State	Type / Config	Area	Price / Rent	Furnishing	Bathrooms	Tennants	Listing Type
19	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Aizawl Sector 1	Aizawl / Mizoram	Apartment / 3 BHK	1267	₹58.95 L	Unfurnished	3	Family	Sale
20	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Lunglei Town Centre	Lunglei / Mizoram	Apartment / 1 BHK	539	₹24.38 L	Fully-Furnished	2	Family	Sale
21	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Champhai Sector 1	Champhai / Mizoram	Apartment / 4 BHK	2094	₹77.25 L	Fully-Furnished	4	Bachelors	Sale
22	Mizoram Properties (Mizoram.txt)	3 BHK Builder Floor	Aizawl Sector 1	Aizawl / Mizoram	Builder Floor / 3 BHK	1213	₹48.98 L	Semi-Furnished	3	Bachelors	Sale
23	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Colony	Lunglei / Mizoram	Apartment / 2 BHK	960	₹32.08 L	Fully-Furnished	2	Any	Sale
24	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Lunglei Main Road	Lunglei / Mizoram	Apartment / 3 BHK	1448	₹45.75 L	Fully-Furnished	2	Bachelors	Sale
25	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Town Centre	Champhai / Mizoram	Apartment / 3 BHK	1228	₹58.24 L	Fully-Furnished	2	Bachelors	Sale
26	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Lunglei Extension	Lunglei / Mizoram	Apartment / 3 BHK	1054	₹50.05 L	Fully-Furnished	3	Family	Sale
27	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Lunglei Heights	Lunglei / Mizoram	Apartment / 1 BHK	622	₹24.06 L	Unfurnished	1	Family	Sale
28	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Lunglei West	Lunglei / Mizoram	Independent House / 2 BHK	908	₹8,600/month	Fully-Furnished	3	Family	Rent
29	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Town Centre	Lunglei / Mizoram	Apartment / 2 BHK	919	₹11,000/month	Fully-Furnished	3	Any	Rent
30	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei West	Lunglei / Mizoram	Apartment / 2 BHK	946	₹38.80 L	Semi-Furnished	2	Bachelors	Sale
31	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Champhai Heights	Champhai / Mizoram	Apartment / 4 BHK	1719	₹74.88 L	Fully-Furnished	3	Family	Sale
32	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Sector 1	Lunglei / Mizoram	Apartment / 2 BHK	804	₹39.58 L	Fully-Furnished	3	Bachelors	Sale
33	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Champhai Main Road	Champhai / Mizoram	Independent House / 2 BHK	1033	₹45.56 L	Semi-Furnished	2	Family	Sale
34	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Aizawl Main Road	Aizawl / Mizoram	Apartment / 3 BHK	1145	₹12,100/month	Fully-Furnished	2	Any	Rent
35	Mizoram Properties (Mizoram.txt)	4 BHK Independent House	Lunglei Extension	Lunglei / Mizoram	Independent House / 4 BHK	2159	₹16,600/month	Semi-Furnished	4	Bachelors	Rent
36	Mizoram Properties (Mizoram.txt)	1 BHK Independent House	Lunglei Main Road	Lunglei / Mizoram	Independent House / 1 BHK	533	₹5,400/month	Fully-Furnished	2	Bachelors	Rent
37	Mizoram Properties (Mizoram.txt)	2 BHK Villa	Aizawl Town Centre	Aizawl / Mizoram	Villa / 2 BHK	1276	₹35.16 L	Fully-Furnished	2	Any	Sale
38	Mizoram Properties (Mizoram.txt)	1 BHK Independent House	Lunglei North	Lunglei / Mizoram	Independent House / 1 BHK	451	₹24.76 L	Semi-Furnished	1	Bachelors	Sale
39	Mizoram Properties (Mizoram.txt)	3 BHK Independent House	Lunglei West	Lunglei / Mizoram	Independent House / 3 BHK	2007	₹68.26 L	Semi-Furnished	3	Bachelors	Sale
40	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Aizawl Town Centre	Aizawl / Mizoram	Apartment / 2 BHK	605	₹10,900/month	Semi-Furnished	2	Bachelors	Rent
41	Mizoram Properties (Mizoram.txt)	3 BHK Villa	Lunglei Sector 1	Lunglei / Mizoram	Villa / 3 BHK	2061	₹55.33 L	Fully-Furnished	3	Family	Sale
42	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Lunglei Central	Lunglei / Mizoram	Apartment / 4 BHK	1486	₹15,900/month	Fully-Furnished	4	Family	Rent
43	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Champhai Main Road	Champhai / Mizoram	Apartment / 4 BHK	1534	₹61.33 L	Semi-Furnished	4	Bachelors	Sale
44	Mizoram Properties (Mizoram.txt)	3 BHK Villa	Lunglei Nagar	Lunglei / Mizoram	Villa / 3 BHK	1670	₹45.81 L	Semi-Furnished	3	Bachelors	Sale
45	Mizoram Properties (Mizoram.txt)	4 BHK Independent House	Champhai Main Road	Champhai / Mizoram	Independent House / 4 BHK	2313	₹60.35 L	Semi-Furnished	3	Family	Sale
46	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Champhai Colony	Champhai / Mizoram	Independent House / 2 BHK	794	₹8,400/month	Semi-Furnished	3	Bachelors	Rent
47	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Lunglei Heights	Lunglei / Mizoram	Apartment / 3 BHK	1276	₹42 L	Semi-Furnished	3	Bachelors	Sale
48	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Lunglei Residential Area	Lunglei / Mizoram	Apartment / 3 BHK	1523	₹17,100/month	Fully-Furnished	3	Family	Rent
49	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Aizawl Colony	Aizawl / Mizoram	Apartment / 4 BHK	2067	₹20,900/month	Semi-Furnished	4	Any	Rent
50	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Champhai Sector 3	Champhai / Mizoram	Apartment / 4 BHK	1807	₹75 L	Fully-Furnished	5	Family	Sale
51	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Main Road	Champhai / Mizoram	Apartment / 3 BHK	1328	₹48.76 L	Fully-Furnished	3	Family	Sale
52	Mizoram Properties (Mizoram.txt)	5 BHK Apartment	Champhai East	Champhai / Mizoram	Apartment / 5 BHK	2234	₹93.73 L	Unfurnished	5	Bachelors	Sale
53	Mizoram Properties (Mizoram.txt)	1 BHK Independent House	Aizawl North	Aizawl / Mizoram	Independent House / 1 BHK	532	₹7,300/month	Unfurnished	1	Any	Rent
54	Mizoram Properties (Mizoram.txt)	3 BHK Builder Floor	Lunglei East	Lunglei / Mizoram	Builder Floor / 3 BHK	1460	₹12,000/month	Unfurnished	3	Family	Rent
55	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Champhai Sector 1	Champhai / Mizoram	Apartment / 2 BHK	1021	₹37.16 L	Semi-Furnished	2	Bachelors	Sale
56	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Colony	Champhai / Mizoram	Apartment / 3 BHK	837	₹51.18 L	Unfurnished	3	Family	Sale
57	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Lunglei South	Lunglei / Mizoram	Independent House / 2 BHK	1163	₹41.92 L	Semi-Furnished	3	Bachelors	Sale
58	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Champhai Colony	Champhai / Mizoram	Apartment / 4 BHK	1401	₹17,500/month	Unfurnished	3	Any	Rent
59	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Town Centre	Champhai / Mizoram	Apartment / 3 BHK	1192	₹42.12 L	Semi-Furnished	4	Family	Sale
60	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Aizawl Sector 3	Aizawl / Mizoram	Apartment / 3 BHK	1129	₹12,000/month	Fully-Furnished	4	Bachelors	Rent
61	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Lunglei East	Lunglei / Mizoram	Independent House / 2 BHK	689	₹32.39 L	Semi-Furnished	2	Family	Sale
62	Mizoram Properties (Mizoram.txt)	3 BHK Independent House	Lunglei Extension	Lunglei / Mizoram	Independent House / 3 BHK	1605	₹46.54 L	Semi-Furnished	3	Bachelors	Sale
63	Mizoram Properties (Mizoram.txt)	2 BHK Builder Floor	Champhai East	Champhai / Mizoram	Builder Floor / 2 BHK	888	₹34.75 L	Fully-Furnished	2	Family	Sale
64	Mizoram Properties (Mizoram.txt)	2 BHK Builder Floor	Champhai North	Champhai / Mizoram	Builder Floor / 2 BHK	919	₹9,300/month	Fully-Furnished	2	Family	Rent
65	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei North	Lunglei / Mizoram	Apartment / 2 BHK	761	₹42.27 L	Fully-Furnished	1	Bachelors	Sale
66	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Lunglei Main Road	Lunglei / Mizoram	Independent House / 2 BHK	864	₹35.39 L	Unfurnished	2	Bachelors	Sale
67	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Champhai East	Champhai / Mizoram	Apartment / 2 BHK	872	₹43.60 L	Unfurnished	1	Family	Sale
68	Mizoram Properties (Mizoram.txt)	1 BHK Builder Floor	Aizawl Sector 3	Aizawl / Mizoram	Builder Floor / 1 BHK	530	₹22.07 L	Unfurnished	1	Family	Sale
69	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei North	Lunglei / Mizoram	Apartment / 2 BHK	947	₹39.30 L	Unfurnished	2	Family	Sale
70	Mizoram Properties (Mizoram.txt)	3 BHK Independent House	Champhai North	Champhai / Mizoram	Independent House / 3 BHK	1441	₹13,600/month	Fully-Furnished	3	Bachelors	Rent
71	Mizoram Properties (Mizoram.txt)	2 BHK Villa	Champhai Extension	Champhai / Mizoram	Villa / 2 BHK	1328	₹39.45 L	Semi-Furnished	1	Family	Sale
72	Mizoram Properties (Mizoram.txt)	3 BHK Villa	Champhai Residential Area	Champhai / Mizoram	Villa / 3 BHK	1561	₹16,700/month	Unfurnished	2	Bachelors	Rent
73	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Sector 1	Lunglei / Mizoram	Apartment / 2 BHK	750	₹8,500/month	Semi-Furnished	2	Any	Rent
74	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Main Road	Champhai / Mizoram	Apartment / 3 BHK	1371	₹16,400/month	Semi-Furnished	2	Any	Rent
75	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Residential Area	Lunglei / Mizoram	Apartment / 2 BHK	871	₹31.28 L	Semi-Furnished	1	Bachelors	Sale
76	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Lunglei Central	Lunglei / Mizoram	Apartment / 4 BHK	1647	₹52.45 L	Semi-Furnished	5	Family	Sale
77	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Aizawl Sector 3	Aizawl / Mizoram	Apartment / 3 BHK	1319	₹48.09 L	Semi-Furnished	4	Bachelors	Sale
78	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Town Centre	Lunglei / Mizoram	Apartment / 2 BHK	979	₹40.42 L	Semi-Furnished	2	Any	Sale
79	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Champhai Sector 1	Champhai / Mizoram	Apartment / 2 BHK	777	₹30.64 L	Semi-Furnished	2	Bachelors	Sale
80	Mizoram Properties (Mizoram.txt)	1 BHK Studio	Aizawl Town Centre	Aizawl / Mizoram	Studio / 1 BHK	377	₹18.81 L	Semi-Furnished	1	Bachelors	Sale
81	Mizoram Properties (Mizoram.txt)	3 BHK Independent House	Aizawl Colony	Aizawl / Mizoram	Independent House / 3 BHK	1439	₹59.15 L	Semi-Furnished	3	Family	Sale
82	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Lunglei Colony	Lunglei / Mizoram	Apartment / 1 BHK	553	₹7,200/month	Semi-Furnished	1	Bachelors	Rent
83	Mizoram Properties (Mizoram.txt)	2 BHK Builder Floor	Champhai Central	Champhai / Mizoram	Builder Floor / 2 BHK	753	₹9,900/month	Semi-Furnished	2	Bachelors	Rent
84	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Lunglei Central	Lunglei / Mizoram	Apartment / 4 BHK	2257	₹75.60 L	Semi-Furnished	4	Any	Sale
85	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Central	Lunglei / Mizoram	Apartment / 2 BHK	942	₹10,800/month	Unfurnished	2	Family	Rent
86	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Lunglei South	Lunglei / Mizoram	Apartment / 1 BHK	448	₹7,600/month	Semi-Furnished	2	Family	Rent
87	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Aizawl North	Aizawl / Mizoram	Apartment / 1 BHK	538	₹21.48 L	Unfurnished	1	Bachelors	Sale
88	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Lunglei Extension	Lunglei / Mizoram	Apartment / 4 BHK	1841	₹20,300/month	Semi-Furnished	4	Any	Rent
89	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Champhai West	Champhai / Mizoram	Apartment / 1 BHK	439	₹20.09 L	Unfurnished	2	Any	Sale
90	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Sector 2	Lunglei / Mizoram	Apartment / 2 BHK	839	₹29.76 L	Semi-Furnished	1	Any	Sale
91	Mizoram Properties (Mizoram.txt)	2 BHK Villa	Aizawl Colony	Aizawl / Mizoram	Villa / 2 BHK	1426	₹11,600/month	Fully-Furnished	2	Any	Rent
92	Mizoram Properties (Mizoram.txt)	3 BHK Independent House	Lunglei North	Lunglei / Mizoram	Independent House / 3 BHK	1725	₹66.16 L	Semi-Furnished	3	Any	Sale
93	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai East	Champhai / Mizoram	Apartment / 3 BHK	1473	₹15,100/month	Semi-Furnished	3	Family	Rent
94	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei West	Lunglei / Mizoram	Apartment / 2 BHK	637	₹10,400/month	Fully-Furnished	1	Any	Rent
95	Mizoram Properties (Mizoram.txt)	4 BHK Builder Floor	Aizawl Residential Area	Aizawl / Mizoram	Builder Floor / 4 BHK	1921	₹64.55 L	Semi-Furnished	4	Bachelors	Sale
96	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Lunglei East	Lunglei / Mizoram	Independent House / 2 BHK	1359	₹47.91 L	Unfurnished	3	Any	Sale
97	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Aizawl South	Aizawl / Mizoram	Apartment / 3 BHK	1353	₹47.03 L	Unfurnished	2	Family	Sale
98	Mizoram Properties (Mizoram.txt)	1 BHK Studio	Champhai Sector 1	Champhai / Mizoram	Studio / 1 BHK	370	₹24.65 L	Semi-Furnished	2	Any	Sale
99	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Champhai Central	Champhai / Mizoram	Apartment / 4 BHK	1967	₹20,700/month	Semi-Furnished	4	Bachelors	Rent
100	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Sector 1	Champhai / Mizoram	Apartment / 3 BHK	1431	₹16,100/month	Semi-Furnished	4	Any	Rent
101	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Aizawl Nagar	Aizawl / Mizoram	Apartment / 3 BHK	1387	₹50.95 L	Unfurnished	4	Family	Sale
102	Mizoram Properties (Mizoram.txt)	3 BHK Villa	Aizawl Nagar	Aizawl / Mizoram	Villa / 3 BHK	1647	₹64.90 L	Fully-Furnished	3	Family	Sale
103	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Heights	Champhai / Mizoram	Apartment / 3 BHK	1369	₹51.83 L	Fully-Furnished	3	Any	Sale
104	Mizoram Properties (Mizoram.txt)	3 BHK Villa	Lunglei Sector 3	Lunglei / Mizoram	Villa / 3 BHK	2133	₹48.83 L	Unfurnished	3	Any	Sale
105	Mizoram Properties (Mizoram.txt)	3 BHK Independent House	Champhai Town Centre	Champhai / Mizoram	Independent House / 3 BHK	1597	₹11,900/month	Fully-Furnished	4	Bachelors	Rent
106	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Main Road	Champhai / Mizoram	Apartment / 3 BHK	1353	₹16,000/month	Unfurnished	3	Family	Rent
107	Mizoram Properties (Mizoram.txt)	1 BHK Independent House	Champhai Sector 3	Champhai / Mizoram	Independent House / 1 BHK	621	₹21.29 L	Fully-Furnished	2	Family	Sale
108	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Town Centre	Champhai / Mizoram	Apartment / 3 BHK	941	₹50.76 L	Unfurnished	3	Any	Sale
109	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Sector 3	Lunglei / Mizoram	Apartment / 2 BHK	1076	₹34.57 L	Semi-Furnished	3	Bachelors	Sale
110	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Aizawl Town Centre	Aizawl / Mizoram	Apartment / 2 BHK	985	₹42.34 L	Semi-Furnished	2	Family	Sale
111	Mizoram Properties (Mizoram.txt)	5 BHK Apartment	Lunglei Town Centre	Lunglei / Mizoram	Apartment / 5 BHK	2402	₹88.54 L	Semi-Furnished	5	Family	Sale
112	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Lunglei North	Lunglei / Mizoram	Apartment / 3 BHK	1106	₹52.94 L	Unfurnished	3	Bachelors	Sale
113	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Main Road	Champhai / Mizoram	Apartment / 3 BHK	968	₹43.76 L	Unfurnished	3	Any	Sale
114	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Lunglei Central	Lunglei / Mizoram	Independent House / 2 BHK	1004	₹38.01 L	Semi-Furnished	2	Any	Sale
115	Mizoram Properties (Mizoram.txt)	1 BHK Builder Floor	Aizawl Extension	Aizawl / Mizoram	Builder Floor / 1 BHK	597	₹7,500/month	Semi-Furnished	1	Any	Rent
116	Mizoram Properties (Mizoram.txt)	2 BHK Builder Floor	Lunglei West	Lunglei / Mizoram	Builder Floor / 2 BHK	851	₹11,300/month	Semi-Furnished	2	Bachelors	Rent
117	Mizoram Properties (Mizoram.txt)	4 BHK Villa	Lunglei Town Centre	Lunglei / Mizoram	Villa / 4 BHK	2105	₹59.91 L	Fully-Furnished	4	Bachelors	Sale
118	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Aizawl Central	Aizawl / Mizoram	Independent House / 2 BHK	1128	₹40.45 L	Semi-Furnished	2	Family	Sale
119	Mizoram Properties (Mizoram.txt)	2 BHK Builder Floor	Lunglei Sector 1	Lunglei / Mizoram	Builder Floor / 2 BHK	746	₹41.91 L	Semi-Furnished	1	Bachelors	Sale
120	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Aizawl Extension	Aizawl / Mizoram	Apartment / 3 BHK	1301	₹44.65 L	Semi-Furnished	2	Any	Sale
121	Mizoram Properties (Mizoram.txt)	5 BHK Apartment	Lunglei Residential Area	Lunglei / Mizoram	Apartment / 5 BHK	2311	₹20,500/month	Semi-Furnished	5	Family	Rent
122	Mizoram Properties (Mizoram.txt)	1 BHK Studio	Aizawl Nagar	Aizawl / Mizoram	Studio / 1 BHK	424	₹23.55 L	Fully-Furnished	2	Family	Sale
123	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Lunglei Residential Area	Lunglei / Mizoram	Apartment / 1 BHK	529	₹26.55 L	Semi-Furnished	2	Family	Sale
124	Mizoram Properties (Mizoram.txt)	2 BHK Builder Floor	Champhai Sector 3	Champhai / Mizoram	Builder Floor / 2 BHK	912	₹44.84 L	Fully-Furnished	2	Family	Sale
125	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Aizawl Sector 2	Aizawl / Mizoram	Apartment / 4 BHK	2124	₹66.55 L	Unfurnished	5	Family	Sale
126	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Lunglei Sector 2	Lunglei / Mizoram	Apartment / 3 BHK	1075	₹52.19 L	Unfurnished	2	Family	Sale
127	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Champhai Residential Area	Champhai / Mizoram	Apartment / 2 BHK	894	₹41.71 L	Unfurnished	1	Family	Sale
128	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Champhai South	Champhai / Mizoram	Independent House / 2 BHK	1209	₹32.73 L	Semi-Furnished	1	Family	Sale
129	Mizoram Properties (Mizoram.txt)	1 BHK Studio	Lunglei Colony	Lunglei / Mizoram	Studio / 1 BHK	363	₹5,700/month	Semi-Furnished	1	Family	Rent
130	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Lunglei Sector 2	Lunglei / Mizoram	Apartment / 2 BHK	836	₹10,800/month	Unfurnished	2	Family	Rent
131	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Champhai Central	Champhai / Mizoram	Apartment / 1 BHK	525	₹6,000/month	Fully-Furnished	1	Family	Rent
132	Mizoram Properties (Mizoram.txt)	1 BHK Studio	Champhai Extension	Champhai / Mizoram	Studio / 1 BHK	348	₹20.87 L	Fully-Furnished	1	Bachelors	Sale
133	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Lunglei Main Road	Lunglei / Mizoram	Apartment / 3 BHK	1104	₹13,100/month	Semi-Furnished	3	Family	Rent
134	Mizoram Properties (Mizoram.txt)	1 BHK Studio	Aizawl Sector 1	Aizawl / Mizoram	Studio / 1 BHK	306	₹5,400/month	Fully-Furnished	1	Family	Rent
135	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Lunglei Nagar	Lunglei / Mizoram	Apartment / 1 BHK	504	₹6,300/month	Semi-Furnished	1	Any	Rent
136	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Lunglei Sector 2	Lunglei / Mizoram	Apartment / 1 BHK	529	₹24.92 L	Fully-Furnished	2	Family	Sale
137	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Lunglei Colony	Lunglei / Mizoram	Apartment / 4 BHK	1997	₹79.52 L	Unfurnished	4	Family	Sale
138	Mizoram Properties (Mizoram.txt)	2 BHK Independent House	Aizawl Colony	Aizawl / Mizoram	Independent House / 2 BHK	1372	₹10,000/month	Fully-Furnished	3	Family	Rent
139	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Champhai South	Champhai / Mizoram	Apartment / 4 BHK	1779	₹69.88 L	Semi-Furnished	4	Bachelors	Sale
140	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Champhai Sector 2	Champhai / Mizoram	Apartment / 3 BHK	1015	₹39.23 L	Semi-Furnished	3	Family	Sale
141	Mizoram Properties (Mizoram.txt)	5 BHK Independent House	Lunglei Sector 2	Lunglei / Mizoram	Independent House / 5 BHK	3239	₹74.35 L	Semi-Furnished	6	Bachelors	Sale
142	Mizoram Properties (Mizoram.txt)	3 BHK Builder Floor	Lunglei West	Lunglei / Mizoram	Builder Floor / 3 BHK	994	₹47.18 L	Semi-Furnished	3	Family	Sale
143	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Lunglei East	Lunglei / Mizoram	Apartment / 3 BHK	1044	₹12,400/month	Fully-Furnished	4	Any	Rent
144	Mizoram Properties (Mizoram.txt)	3 BHK Apartment	Aizawl Nagar	Aizawl / Mizoram	Apartment / 3 BHK	1204	₹43.30 L	Semi-Furnished	4	Bachelors	Sale
145	Mizoram Properties (Mizoram.txt)	2 BHK Apartment	Champhai Sector 2	Champhai / Mizoram	Apartment / 2 BHK	817	₹32.37 L	Semi-Furnished	3	Any	Sale
146	Mizoram Properties (Mizoram.txt)	3 BHK Villa	Champhai Heights	Champhai / Mizoram	Villa / 3 BHK	1430	₹46.20 L	Unfurnished	3	Family	Sale
147	Mizoram Properties (Mizoram.txt)	1 BHK Apartment	Aizawl North	Aizawl / Mizoram	Apartment / 1 BHK	432	₹19.14 L	Semi-Furnished	1	Bachelors	Sale
148	Mizoram Properties (Mizoram.txt)	4 BHK Apartment	Lunglei Colony	Lunglei / Mizoram	Apartment / 4 BHK	1788	₹21,100/month	Semi-Furnished	4	Bachelors	Rent
149	Mizoram Properties (Mizoram.txt)	4 BHK Villa	Champhai Central	Champhai / Mizoram	Villa / 4 BHK	2019	₹75.83 L	Unfurnished	3	Bachelors	Sale
