No.	Source	Property	Location	City / State	Type / Config	Area	Price / Rent	Furnishing	Bathrooms	Tennants	Listing Type
11	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Builder Floor	Silvassa Colony	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 3 BHK	1147	₹77.84 L	Semi-Furnished	2	Family	Sale
12	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Daman Sector 1	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	751	₹40.79 L	Unfurnished	3	Family	Sale
13	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Independent House	Silvassa Colony	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 4 BHK	2142	₹1.07 Cr	Unfurnished	4	Bachelors	Sale
14	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Apartment	Silvassa Sector 3	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 1 BHK	539	₹29.29 L	Unfurnished	1	Bachelors	Sale
15	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Villa	Daman Central	Daman / Dadra & Nagar Haveli and Daman & Diu	Villa / 3 BHK	1866	₹78.68 L	Fully-Furnished	2	Bachelors	Sale
16	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Silvassa West	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	1563	₹74.70 L	Fully-Furnished	2	Bachelors	Sale
17	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Independent House	Daman North	Daman / Dadra & Nagar Haveli and Daman & Diu	Independent House / 3 BHK	1528	₹71.90 L	Unfurnished	4	Family	Sale
18	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Daman Nagar	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	1035	₹77.88 L	Semi-Furnished	3	Any	Sale
19	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Silvassa Town Centre	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	1377	₹85.35 L	Semi-Furnished	3	Any	Sale
20	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Silvassa Main Road	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	1160	₹51.66 L	Fully-Furnished	3	Bachelors	Sale
21	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Daman Extension	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	891	₹16,300/month	Unfurnished	1	Bachelors	Rent
22	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Silvassa North	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	688	₹15,200/month	Semi-Furnished	2	Bachelors	Rent
23	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Villa	Silvassa Central	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Villa / 2 BHK	1030	₹59.99 L	Semi-Furnished	3	Any	Sale
24	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Independent House	Daman Residential Area	Daman / Dadra & Nagar Haveli and Daman & Diu	Independent House / 4 BHK	2315	₹1.08 Cr	Fully-Furnished	3	Any	Sale
25	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Silvassa Extension	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	831	₹14,900/month	Semi-Furnished	2	Family	Rent
26	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Builder Floor	Daman Colony	Daman / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 3 BHK	1336	₹79.59 L	Semi-Furnished	3	Any	Sale
27	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Silvassa Central	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	661	₹13,600/month	Unfurnished	2	Bachelors	Rent
28	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Independent House	Silvassa Main Road	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 3 BHK	1533	₹70.31 L	Semi-Furnished	4	Family	Sale
29	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Silvassa Sector 3	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	871	₹41.44 L	Semi-Furnished	2	Any	Sale
30	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Villa	Daman Main Road	Daman / Dadra & Nagar Haveli and Daman & Diu	Villa / 4 BHK	2381	₹89.57 L	Unfurnished	4	Bachelors	Sale
31	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Builder Floor	Daman North	Daman / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 3 BHK	1319	₹68.17 L	Unfurnished	3	Any	Sale
32	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Villa	Daman Residential Area	Daman / Dadra & Nagar Haveli and Daman & Diu	Villa / 2 BHK	1265	₹60.03 L	Unfurnished	2	Family	Sale
33	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Apartment	Silvassa Nagar	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 4 BHK	1939	₹24,100/month	Unfurnished	3	Family	Rent
34	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Builder Floor	Silvassa Sector 2	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 3 BHK	1259	₹18,100/month	Unfurnished	3	Bachelors	Rent
35	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Builder Floor	Daman South	Daman / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 2 BHK	918	₹60.56 L	Semi-Furnished	2	Family	Sale
36	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Independent House	Silvassa Main Road	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 4 BHK	2595	₹23,600/month	Unfurnished	4	Any	Rent
37	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Daman Extension	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	1446	₹82.54 L	Semi-Furnished	3	Family	Sale
38	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Independent House	Silvassa Sector 3	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 2 BHK	1099	₹46.12 L	Semi-Furnished	2	Family	Sale
39	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Studio	Silvassa Extension	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Studio / 1 BHK	403	₹35.31 L	Semi-Furnished	2	Any	Sale
40	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Villa	Silvassa Nagar	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Villa / 2 BHK	995	₹12,500/month	Semi-Furnished	1	Family	Rent
41	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Apartment	Silvassa Sector 2	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 4 BHK	1947	₹29,400/month	Unfurnished	3	Family	Rent
42	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Apartment	Daman South	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 4 BHK	1660	₹1.07 Cr	Semi-Furnished	4	Family	Sale
43	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Daman West	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	746	₹41.33 L	Semi-Furnished	2	Family	Sale
44	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Builder Floor	Silvassa North	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 2 BHK	870	₹45.64 L	Fully-Furnished	2	Bachelors	Sale
45	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Apartment	Silvassa East	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 1 BHK	475	₹8,100/month	Semi-Furnished	2	Any	Rent
46	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Builder Floor	Daman North	Daman / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 1 BHK	324	₹27.41 L	Semi-Furnished	1	Family	Sale
47	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Independent House	Daman Nagar	Daman / Dadra & Nagar Haveli and Daman & Diu	Independent House / 2 BHK	1198	₹18,000/month	Semi-Furnished	3	Bachelors	Rent
48	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Studio	Silvassa North	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Studio / 1 BHK	351	₹32.89 L	Semi-Furnished	2	Family	Sale
49	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Builder Floor	Silvassa Sector 2	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 1 BHK	382	₹30.57 L	Semi-Furnished	1	Any	Sale
50	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Independent House	Daman Nagar	Daman / Dadra & Nagar Haveli and Daman & Diu	Independent House / 1 BHK	808	₹40.84 L	Semi-Furnished	1	Family	Sale
51	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Villa	Daman East	Daman / Dadra & Nagar Haveli and Daman & Diu	Villa / 2 BHK	1503	₹65.75 L	Fully-Furnished	2	Bachelors	Sale
52	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Independent House	Silvassa Colony	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 4 BHK	2265	₹82.89 L	Semi-Furnished	3	Family	Sale
53	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Builder Floor	Daman East	Daman / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 4 BHK	1545	₹23,600/month	Semi-Furnished	4	Any	Rent
54	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Villa	Daman Heights	Daman / Dadra & Nagar Haveli and Daman & Diu	Villa / 3 BHK	1801	₹75.19 L	Semi-Furnished	2	Bachelors	Sale
55	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Villa	Daman Residential Area	Daman / Dadra & Nagar Haveli and Daman & Diu	Villa / 2 BHK	1008	₹62.21 L	Semi-Furnished	1	Family	Sale
56	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Apartment	Silvassa Sector 1	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 4 BHK	1871	₹87.20 L	Unfurnished	3	Family	Sale
57	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Builder Floor	Daman East	Daman / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 1 BHK	544	₹31.45 L	Fully-Furnished	1	Family	Sale
58	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Studio	Daman Extension	Daman / Dadra & Nagar Haveli and Daman & Diu	Studio / 1 BHK	336	₹30.41 L	Semi-Furnished	1	Family	Sale
59	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	5 BHK Independent House	Daman Heights	Daman / Dadra & Nagar Haveli and Daman & Diu	Independent House / 5 BHK	3842	₹32,900/month	Fully-Furnished	5	Family	Rent
60	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Apartment	Silvassa Sector 2	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 1 BHK	503	₹9,800/month	Semi-Furnished	1	Family	Rent
61	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Daman Nagar	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	795	₹44.34 L	Semi-Furnished	3	Any	Sale
62	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Apartment	Silvassa Sector 2	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 4 BHK	1568	₹26,600/month	Fully-Furnished	4	Family	Rent
63	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Studio	Daman Central	Daman / Dadra & Nagar Haveli and Daman & Diu	Studio / 1 BHK	316	₹31.16 L	Unfurnished	1	Any	Sale
64	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Villa	Daman Main Road	Daman / Dadra & Nagar Haveli and Daman & Diu	Villa / 3 BHK	1726	₹84.55 L	Semi-Furnished	3	Family	Sale
65	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Builder Floor	Daman Main Road	Daman / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 3 BHK	1741	₹65.42 L	Unfurnished	3	Family	Sale
66	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Silvassa Residential Area	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	1192	₹64.32 L	Fully-Furnished	3	Family	Sale
67	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Villa	Daman East	Daman / Dadra & Nagar Haveli and Daman & Diu	Villa / 4 BHK	2298	₹28,100/month	Unfurnished	3	Family	Rent
68	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Daman Sector 1	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	1284	₹61.23 L	Unfurnished	4	Family	Sale
69	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	5 BHK Independent House	Daman Nagar	Daman / Dadra & Nagar Haveli and Daman & Diu	Independent House / 5 BHK	2883	₹38,700/month	Unfurnished	5	Bachelors	Rent
70	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Independent House	Daman West	Daman / Dadra & Nagar Haveli and Daman & Diu	Independent House / 4 BHK	1907	₹1.11 Cr	Semi-Furnished	4	Any	Sale
71	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Daman Sector 1	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	830	₹16,300/month	Semi-Furnished	2	Family	Rent
72	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Daman Colony	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	1348	₹80.38 L	Semi-Furnished	3	Any	Sale
73	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Apartment	Silvassa South	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 1 BHK	451	₹9,900/month	Fully-Furnished	1	Bachelors	Rent
74	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Villa	Silvassa North	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Villa / 2 BHK	885	₹41.95 L	Semi-Furnished	2	Bachelors	Sale
75	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Daman Town Centre	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	683	₹50.90 L	Semi-Furnished	2	Family	Sale
76	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Apartment	Silvassa West	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 1 BHK	418	₹9,700/month	Semi-Furnished	1	Family	Rent
77	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Silvassa South	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	978	₹61.68 L	Unfurnished	3	Bachelors	Sale
78	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Builder Floor	Silvassa North	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 3 BHK	1047	₹64.48 L	Unfurnished	3	Family	Sale
79	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Independent House	Silvassa North	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 1 BHK	711	₹9,200/month	Fully-Furnished	1	Any	Rent
80	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Silvassa Sector 1	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	1253	₹58.68 L	Unfurnished	3	Family	Sale
81	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Studio	Daman North	Daman / Dadra & Nagar Haveli and Daman & Diu	Studio / 1 BHK	425	₹29.60 L	Semi-Furnished	1	Any	Sale
82	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Apartment	Daman South	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 1 BHK	516	₹37.91 L	Fully-Furnished	2	Any	Sale
83	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Apartment	Daman Main Road	Daman / Dadra & Nagar Haveli and Daman & Diu	Apartment / 4 BHK	1444	₹87.65 L	Semi-Furnished	4	Bachelors	Sale
84	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Apartment	Silvassa Main Road	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 3 BHK	1151	₹15,700/month	Fully-Furnished	3	Any	Rent
85	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	5 BHK Apartment	Silvassa Residential Area	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 5 BHK	2388	₹30,400/month	Fully-Furnished	5	Bachelors	Rent
86	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Independent House	Silvassa Sector 1	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 3 BHK	1488	₹19,400/month	Semi-Furnished	3	Any	Rent
87	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Independent House	Silvassa Extension	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 2 BHK	938	₹44 L	Unfurnished	3	Family	Sale
88	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Studio	Silvassa Residential Area	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Studio / 1 BHK	428	₹30.60 L	Fully-Furnished	1	Any	Sale
89	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Independent House	Daman Heights	Daman / Dadra & Nagar Haveli and Daman & Diu	Independent House / 2 BHK	1055	₹51.35 L	Fully-Furnished	2	Bachelors	Sale
90	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	3 BHK Independent House	Silvassa Extension	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 3 BHK	1607	₹24,000/month	Semi-Furnished	3	Family	Rent
91	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Apartment	Silvassa South	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Apartment / 2 BHK	950	₹46.35 L	Fully-Furnished	3	Family	Sale
92	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Independent House	Daman Town Centre	Daman / Dadra & Nagar Haveli and Daman & Diu	Independent House / 2 BHK	866	₹60.34 L	Unfurnished	1	Family	Sale
93	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	2 BHK Builder Floor	Silvassa North	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Builder Floor / 2 BHK	808	₹13,500/month	Fully-Furnished	2	Family	Rent
94	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	4 BHK Independent House	Silvassa Town Centre	Silvassa / Dadra & Nagar Haveli and Daman & Diu	Independent House / 4 BHK	1767	₹21,000/month	Unfurnished	4	Any	Rent
95	Dadra & Nagar Haveli and Daman & Diu Properties (Dadra_and_Nagar_Haveli_and_Daman_and_Diu.txt)	1 BHK Villa	Daman North	Daman / Dadra & Nagar Haveli and Daman & Diu	Villa / 1 BHK	635	₹37.16 L	Fully-Furnished	1	Family	Sale
