No.	Source	Property	Location	City / State	Type / Config	Area	Price / Rent	Furnishing	Bathrooms	Tennants	Listing Type
90	Nagaland Properties (Nagaland.txt)	3 BHK Independent House	Mokokchung Extension	Mokokchung / Nagaland	Independent House / 3 BHK	1369	₹47.49 L	Unfurnished	3	Bachelors	Sale
91	Nagaland Properties (Nagaland.txt)	1 BHK Apartment	Kohima Extension	Kohima / Nagaland	Apartment / 1 BHK	495	₹25.39 L	Fully-Furnished	1	Family	Sale
92	Nagaland Properties (Nagaland.txt)	2 BHK Villa	Mokokchung Colony	Mokokchung / Nagaland	Villa / 2 BHK	1076	₹37.50 L	Fully-Furnished	2	Family	Sale
93	Nagaland Properties (Nagaland.txt)	1 BHK Independent House	Dimapur Residential Area	Dimapur / Nagaland	Independent House / 1 BHK	590	₹25.99 L	Unfurnished	1	Family	Sale
94	Nagaland Properties (Nagaland.txt)	1 BHK Villa	Dimapur Sector 3	Dimapur / Nagaland	Villa / 1 BHK	715	₹8,700/month	Semi-Furnished	1	Bachelors	Rent
95	Nagaland Properties (Nagaland.txt)	2 BHK Independent House	Kohima Extension	Kohima / Nagaland	Independent House / 2 BHK	1076	₹9,100/month	Semi-Furnished	1	Bachelors	Rent
96	Nagaland Properties (Nagaland.txt)	4 BHK Apartment	Mokokchung Town Centre	Mokokchung / Nagaland	Apartment / 4 BHK	1951	₹83.59 L	Semi-Furnished	3	Family	Sale
97	Nagaland Properties (Nagaland.txt)	1 BHK Independent House	Dimapur Sector 1	Dimapur / Nagaland	Independent House / 1 BHK	756	₹6,900/month	Semi-Furnished	1	Bachelors	Rent
98	Nagaland Properties (Nagaland.txt)	1 BHK Builder Floor	Kohima Central	Kohima / Nagaland	Builder Floor / 1 BHK	460	₹27.59 L	Fully-Furnished	1	Family	Sale
99	Nagaland Properties (Nagaland.txt)	1 BHK Studio	Mokokchung Colony	Mokokchung / Nagaland	Studio / 1 BHK	331	₹20.90 L	Fully-Furnished	1	Bachelors	Sale
100	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Kohima Town Centre	Kohima / Nagaland	Apartment / 2 BHK	934	₹43.12 L	Unfurnished	1	Bachelors	Sale
101	Nagaland Properties (Nagaland.txt)	1 BHK Studio	Kohima Colony	Kohima / Nagaland	Studio / 1 BHK	491	₹27.10 L	Semi-Furnished	2	Family	Sale
102	Nagaland Properties (Nagaland.txt)	1 BHK Builder Floor	Dimapur East	Dimapur / Nagaland	Builder Floor / 1 BHK	488	₹5,600/month	Semi-Furnished	1	Family	Rent
103	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Kohima East	Kohima / Nagaland	Apartment / 2 BHK	658	₹36.53 L	Fully-Furnished	2	Any	Sale
104	Nagaland Properties (Nagaland.txt)	4 BHK Apartment	Dimapur Town Centre	Dimapur / Nagaland	Apartment / 4 BHK	1732	₹21,900/month	Fully-Furnished	5	Bachelors	Rent
105	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Dimapur Extension	Dimapur / Nagaland	Apartment / 2 BHK	980	₹36.75 L	Semi-Furnished	2	Family	Sale
106	Nagaland Properties (Nagaland.txt)	5 BHK Builder Floor	Mokokchung West	Mokokchung / Nagaland	Builder Floor / 5 BHK	3121	₹1.10 Cr	Unfurnished	5	Family	Sale
107	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Kohima Heights	Kohima / Nagaland	Apartment / 3 BHK	1343	₹62.61 L	Semi-Furnished	3	Bachelors	Sale
108	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Mokokchung Sector 2	Mokokchung / Nagaland	Apartment / 2 BHK	862	₹11,100/month	Fully-Furnished	2	Bachelors	Rent
109	Nagaland Properties (Nagaland.txt)	1 BHK Apartment	Kohima Nagar	Kohima / Nagaland	Apartment / 1 BHK	501	₹27.98 L	Fully-Furnished	1	Family	Sale
110	Nagaland Properties (Nagaland.txt)	4 BHK Builder Floor	Kohima North	Kohima / Nagaland	Builder Floor / 4 BHK	2020	₹72.13 L	Semi-Furnished	4	Bachelors	Sale
111	Nagaland Properties (Nagaland.txt)	5 BHK Apartment	Dimapur East	Dimapur / Nagaland	Apartment / 5 BHK	2090	₹96.30 L	Fully-Furnished	4	Bachelors	Sale
112	Nagaland Properties (Nagaland.txt)	3 BHK Builder Floor	Mokokchung Sector 2	Mokokchung / Nagaland	Builder Floor / 3 BHK	1153	₹47.65 L	Unfurnished	4	Any	Sale
113	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Dimapur Sector 3	Dimapur / Nagaland	Apartment / 3 BHK	1127	₹48.23 L	Fully-Furnished	3	Family	Sale
114	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Dimapur Nagar	Dimapur / Nagaland	Apartment / 2 BHK	901	₹32.92 L	Semi-Furnished	2	Family	Sale
115	Nagaland Properties (Nagaland.txt)	3 BHK Independent House	Mokokchung Sector 2	Mokokchung / Nagaland	Independent House / 3 BHK	1478	₹65.25 L	Fully-Furnished	3	Bachelors	Sale
116	Nagaland Properties (Nagaland.txt)	2 BHK Independent House	Dimapur Central	Dimapur / Nagaland	Independent House / 2 BHK	996	₹33.53 L	Semi-Furnished	2	Family	Sale
117	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Dimapur Main Road	Dimapur / Nagaland	Apartment / 3 BHK	1607	₹13,900/month	Fully-Furnished	3	Bachelors	Rent
118	Nagaland Properties (Nagaland.txt)	3 BHK Builder Floor	Dimapur North	Dimapur / Nagaland	Builder Floor / 3 BHK	1209	₹12,800/month	Semi-Furnished	3	Family	Rent
119	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Mokokchung South	Mokokchung / Nagaland	Apartment / 3 BHK	1147	₹42.04 L	Semi-Furnished	3	Family	Sale
120	Nagaland Properties (Nagaland.txt)	3 BHK Builder Floor	Kohima Main Road	Kohima / Nagaland	Builder Floor / 3 BHK	1205	₹13,900/month	Unfurnished	3	Any	Rent
121	Nagaland Properties (Nagaland.txt)	1 BHK Studio	Dimapur Central	Dimapur / Nagaland	Studio / 1 BHK	416	₹22.37 L	Semi-Furnished	1	Family	Sale
122	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Dimapur South	Dimapur / Nagaland	Apartment / 2 BHK	732	₹8,900/month	Fully-Furnished	3	Bachelors	Rent
123	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Kohima Central	Kohima / Nagaland	Apartment / 3 BHK	1090	₹50.72 L	Fully-Furnished	4	Any	Sale
124	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Mokokchung Residential Area	Mokokchung / Nagaland	Apartment / 3 BHK	1281	₹14,300/month	Semi-Furnished	4	Family	Rent
125	Nagaland Properties (Nagaland.txt)	3 BHK Builder Floor	Mokokchung South	Mokokchung / Nagaland	Builder Floor / 3 BHK	1327	₹17,000/month	Semi-Furnished	3	Any	Rent
126	Nagaland Properties (Nagaland.txt)	2 BHK Independent House	Kohima South	Kohima / Nagaland	Independent House / 2 BHK	1056	₹45.39 L	Semi-Furnished	1	Bachelors	Sale
127	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Kohima South	Kohima / Nagaland	Apartment / 3 BHK	1255	₹59.40 L	Semi-Furnished	3	Family	Sale
128	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Dimapur North	Dimapur / Nagaland	Apartment / 3 BHK	1055	₹59.23 L	Semi-Furnished	2	Any	Sale
129	Nagaland Properties (Nagaland.txt)	4 BHK Apartment	Kohima Nagar	Kohima / Nagaland	Apartment / 4 BHK	1434	₹70.19 L	Fully-Furnished	5	Family	Sale
130	Nagaland Properties (Nagaland.txt)	4 BHK Apartment	Kohima Central	Kohima / Nagaland	Apartment / 4 BHK	1502	₹16,200/month	Semi-Furnished	5	Family	Rent
131	Nagaland Properties (Nagaland.txt)	4 BHK Builder Floor	Mokokchung Sector 1	Mokokchung / Nagaland	Builder Floor / 4 BHK	1912	₹71.96 L	Semi-Furnished	5	Bachelors	Sale
132	Nagaland Properties (Nagaland.txt)	4 BHK Apartment	Kohima Colony	Kohima / Nagaland	Apartment / 4 BHK	1623	₹56.91 L	Semi-Furnished	3	Bachelors	Sale
133	Nagaland Properties (Nagaland.txt)	4 BHK Independent House	Dimapur West	Dimapur / Nagaland	Independent House / 4 BHK	2204	₹74.01 L	Fully-Furnished	3	Family	Sale
134	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Kohima Sector 3	Kohima / Nagaland	Apartment / 2 BHK	739	₹12,000/month	Semi-Furnished	2	Family	Rent
135	Nagaland Properties (Nagaland.txt)	1 BHK Villa	Kohima Main Road	Kohima / Nagaland	Villa / 1 BHK	732	₹31.36 L	Unfurnished	1	Family	Sale
136	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Dimapur Sector 3	Dimapur / Nagaland	Apartment / 3 BHK	962	₹59.51 L	Semi-Furnished	3	Any	Sale
137	Nagaland Properties (Nagaland.txt)	1 BHK Apartment	Mokokchung East	Mokokchung / Nagaland	Apartment / 1 BHK	396	₹26.99 L	Fully-Furnished	1	Bachelors	Sale
138	Nagaland Properties (Nagaland.txt)	1 BHK Studio	Dimapur Sector 2	Dimapur / Nagaland	Studio / 1 BHK	330	₹7,100/month	Unfurnished	1	Any	Rent
139	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Kohima Town Centre	Kohima / Nagaland	Apartment / 3 BHK	890	₹11,200/month	Fully-Furnished	2	Any	Rent
140	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Dimapur Nagar	Dimapur / Nagaland	Apartment / 2 BHK	833	₹10,400/month	Semi-Furnished	2	Bachelors	Rent
141	Nagaland Properties (Nagaland.txt)	1 BHK Apartment	Dimapur South	Dimapur / Nagaland	Apartment / 1 BHK	488	₹8,000/month	Semi-Furnished	1	Family	Rent
142	Nagaland Properties (Nagaland.txt)	3 BHK Independent House	Mokokchung East	Mokokchung / Nagaland	Independent House / 3 BHK	1770	₹59.94 L	Unfurnished	2	Family	Sale
143	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Dimapur Heights	Dimapur / Nagaland	Apartment / 2 BHK	817	₹33.01 L	Semi-Furnished	2	Family	Sale
144	Nagaland Properties (Nagaland.txt)	2 BHK Independent House	Kohima Sector 1	Kohima / Nagaland	Independent House / 2 BHK	866	₹42.80 L	Fully-Furnished	2	Any	Sale
145	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Dimapur Sector 3	Dimapur / Nagaland	Apartment / 3 BHK	1233	₹60.65 L	Semi-Furnished	4	Any	Sale
146	Nagaland Properties (Nagaland.txt)	3 BHK Apartment	Mokokchung Town Centre	Mokokchung / Nagaland	Apartment / 3 BHK	1139	₹53.16 L	Fully-Furnished	3	Any	Sale
147	Nagaland Properties (Nagaland.txt)	2 BHK Apartment	Mokokchung West	Mokokchung / Nagaland	Apartment / 2 BHK	1020	₹9,800/month	Semi-Furnished	2	Family	Rent
148	Nagaland Properties (Nagaland.txt)	5 BHK Apartment	Mokokchung Main Road	Mokokchung / Nagaland	Apartment / 5 BHK	2672	₹1.03 Cr	Semi-Furnished	5	Bachelors	Sale
