No.	Source	Property	Location	City / State	Type / Config	Area	Price / Rent	Furnishing	Bathrooms	Tennants	Listing Type
14	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Studio	Bhopal Residential Area	Bhopal / Madhya Pradesh	Studio / 1 BHK	327	₹7,600/month	Unfurnished	2	Family	Rent
15	Madhya Pradesh Properties (Madhya_Pradesh.txt)	5 BHK Independent House	Jabalpur South	Jabalpur / Madhya Pradesh	Independent House / 5 BHK	2945	₹1.29 Cr	Semi-Furnished	6	Any	Sale
16	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Bhopal Sector 2	Bhopal / Madhya Pradesh	Apartment / 3 BHK	877	₹69.05 L	Semi-Furnished	2	Any	Sale
17	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Builder Floor	Indore Sector 2	Indore / Madhya Pradesh	Builder Floor / 1 BHK	528	₹10,400/month	Semi-Furnished	1	Family	Rent
18	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Independent House	Bhopal South	Bhopal / Madhya Pradesh	Independent House / 2 BHK	936	₹40.69 L	Semi-Furnished	3	Family	Sale
19	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Gwalior Sector 3	Gwalior / Madhya Pradesh	Apartment / 2 BHK	996	₹12,700/month	Fully-Furnished	3	Any	Rent
20	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Jabalpur Residential Area	Jabalpur / Madhya Pradesh	Apartment / 2 BHK	840	₹13,100/month	Unfurnished	3	Family	Rent
21	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Bhopal South	Bhopal / Madhya Pradesh	Apartment / 1 BHK	453	₹23.96 L	Fully-Furnished	1	Any	Sale
22	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Villa	Gwalior Sector 1	Gwalior / Madhya Pradesh	Villa / 3 BHK	1980	₹70.86 L	Fully-Furnished	3	Bachelors	Sale
23	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Jabalpur Town Centre	Jabalpur / Madhya Pradesh	Apartment / 2 BHK	967	₹50.17 L	Fully-Furnished	1	Bachelors	Sale
24	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Builder Floor	Indore Town Centre	Indore / Madhya Pradesh	Builder Floor / 3 BHK	1128	₹68.77 L	Semi-Furnished	3	Family	Sale
25	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Independent House	Indore Sector 2	Indore / Madhya Pradesh	Independent House / 2 BHK	916	₹13,700/month	Fully-Furnished	2	Family	Rent
26	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Apartment	Bhopal Heights	Bhopal / Madhya Pradesh	Apartment / 4 BHK	2039	₹75.25 L	Fully-Furnished	4	Any	Sale
27	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Apartment	Gwalior Nagar	Gwalior / Madhya Pradesh	Apartment / 4 BHK	1992	₹1.05 Cr	Semi-Furnished	4	Family	Sale
28	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Independent House	Gwalior North	Gwalior / Madhya Pradesh	Independent House / 4 BHK	2177	₹74.57 L	Semi-Furnished	3	Family	Sale
29	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Gwalior Town Centre	Gwalior / Madhya Pradesh	Apartment / 3 BHK	1138	₹55.44 L	Semi-Furnished	4	Family	Sale
30	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Villa	Indore West	Indore / Madhya Pradesh	Villa / 2 BHK	1120	₹59.52 L	Fully-Furnished	2	Any	Sale
31	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Indore Residential Area	Indore / Madhya Pradesh	Apartment / 1 BHK	480	₹25.68 L	Semi-Furnished	1	Family	Sale
32	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Bhopal West	Bhopal / Madhya Pradesh	Apartment / 2 BHK	746	₹12,400/month	Semi-Furnished	3	Any	Rent
33	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Apartment	Bhopal Colony	Bhopal / Madhya Pradesh	Apartment / 4 BHK	1373	₹24,300/month	Semi-Furnished	4	Family	Rent
34	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Studio	Indore Sector 2	Indore / Madhya Pradesh	Studio / 1 BHK	337	₹30.49 L	Semi-Furnished	1	Bachelors	Sale
35	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Jabalpur South	Jabalpur / Madhya Pradesh	Apartment / 2 BHK	706	₹11,200/month	Semi-Furnished	2	Bachelors	Rent
36	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Independent House	Jabalpur East	Jabalpur / Madhya Pradesh	Independent House / 2 BHK	869	₹51.17 L	Unfurnished	1	Bachelors	Sale
37	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Bhopal Sector 1	Bhopal / Madhya Pradesh	Apartment / 2 BHK	715	₹15,100/month	Semi-Furnished	2	Any	Rent
38	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Bhopal Residential Area	Bhopal / Madhya Pradesh	Apartment / 3 BHK	1352	₹60.79 L	Unfurnished	2	Any	Sale
39	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Independent House	Gwalior Sector 2	Gwalior / Madhya Pradesh	Independent House / 2 BHK	1075	₹13,200/month	Fully-Furnished	2	Family	Rent
40	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Jabalpur South	Jabalpur / Madhya Pradesh	Apartment / 3 BHK	1216	₹75.47 L	Unfurnished	2	Family	Sale
41	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Builder Floor	Indore Heights	Indore / Madhya Pradesh	Builder Floor / 1 BHK	606	₹29.22 L	Semi-Furnished	1	Any	Sale
42	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Gwalior Central	Gwalior / Madhya Pradesh	Apartment / 2 BHK	481	₹35.48 L	Fully-Furnished	2	Family	Sale
43	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Gwalior Residential Area	Gwalior / Madhya Pradesh	Apartment / 2 BHK	707	₹43.81 L	Fully-Furnished	2	Family	Sale
44	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Gwalior South	Gwalior / Madhya Pradesh	Apartment / 2 BHK	599	₹11,200/month	Unfurnished	2	Family	Rent
45	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Indore Sector 3	Indore / Madhya Pradesh	Apartment / 3 BHK	1466	₹16,900/month	Unfurnished	4	Bachelors	Rent
46	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Gwalior West	Gwalior / Madhya Pradesh	Apartment / 3 BHK	1236	₹69.41 L	Fully-Furnished	2	Bachelors	Sale
47	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Villa	Indore East	Indore / Madhya Pradesh	Villa / 2 BHK	840	₹38.41 L	Semi-Furnished	3	Any	Sale
48	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Builder Floor	Indore Central	Indore / Madhya Pradesh	Builder Floor / 4 BHK	1566	₹75.77 L	Semi-Furnished	4	Bachelors	Sale
49	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Builder Floor	Gwalior Main Road	Gwalior / Madhya Pradesh	Builder Floor / 1 BHK	423	₹30.83 L	Fully-Furnished	2	Family	Sale
50	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Builder Floor	Bhopal Extension	Bhopal / Madhya Pradesh	Builder Floor / 4 BHK	1397	₹21,600/month	Semi-Furnished	4	Bachelors	Rent
51	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Indore Nagar	Indore / Madhya Pradesh	Apartment / 2 BHK	868	₹12,300/month	Fully-Furnished	2	Bachelors	Rent
52	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Jabalpur Town Centre	Jabalpur / Madhya Pradesh	Apartment / 3 BHK	1303	₹61.30 L	Fully-Furnished	3	Family	Sale
53	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Builder Floor	Jabalpur East	Jabalpur / Madhya Pradesh	Builder Floor / 3 BHK	1333	₹71.09 L	Fully-Furnished	2	Family	Sale
54	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Builder Floor	Indore Sector 3	Indore / Madhya Pradesh	Builder Floor / 3 BHK	1188	₹63.45 L	Unfurnished	3	Family	Sale
55	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Jabalpur Sector 1	Jabalpur / Madhya Pradesh	Apartment / 1 BHK	482	₹26.54 L	Semi-Furnished	2	Any	Sale
56	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Independent House	Indore Central	Indore / Madhya Pradesh	Independent House / 3 BHK	1405	₹18,300/month	Semi-Furnished	3	Bachelors	Rent
57	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Bhopal Extension	Bhopal / Madhya Pradesh	Apartment / 3 BHK	1448	₹74.84 L	Fully-Furnished	2	Bachelors	Sale
58	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Indore Town Centre	Indore / Madhya Pradesh	Apartment / 3 BHK	1082	₹61.77 L	Semi-Furnished	4	Bachelors	Sale
59	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Indore South	Indore / Madhya Pradesh	Apartment / 2 BHK	860	₹13,100/month	Fully-Furnished	2	Bachelors	Rent
60	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Gwalior Nagar	Gwalior / Madhya Pradesh	Apartment / 2 BHK	918	₹11,100/month	Fully-Furnished	2	Family	Rent
61	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Jabalpur Nagar	Jabalpur / Madhya Pradesh	Apartment / 3 BHK	1326	₹15,900/month	Semi-Furnished	3	Any	Rent
62	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Apartment	Jabalpur Heights	Jabalpur / Madhya Pradesh	Apartment / 4 BHK	1971	₹25,400/month	Semi-Furnished	4	Bachelors	Rent
63	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Jabalpur North	Jabalpur / Madhya Pradesh	Apartment / 1 BHK	508	₹8,700/month	Semi-Furnished	1	Any	Rent
64	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Gwalior Town Centre	Gwalior / Madhya Pradesh	Apartment / 2 BHK	872	₹13,100/month	Semi-Furnished	2	Family	Rent
65	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Bhopal Nagar	Bhopal / Madhya Pradesh	Apartment / 3 BHK	1313	₹75.30 L	Fully-Furnished	2	Family	Sale
66	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Independent House	Jabalpur Sector 1	Jabalpur / Madhya Pradesh	Independent House / 3 BHK	1597	₹57.15 L	Unfurnished	3	Any	Sale
67	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Bhopal Extension	Bhopal / Madhya Pradesh	Apartment / 3 BHK	1272	₹63.78 L	Fully-Furnished	3	Any	Sale
68	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Indore Sector 2	Indore / Madhya Pradesh	Apartment / 3 BHK	1403	₹16,200/month	Semi-Furnished	3	Any	Rent
69	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Gwalior South	Gwalior / Madhya Pradesh	Apartment / 1 BHK	369	₹28.05 L	Unfurnished	1	Bachelors	Sale
70	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Indore South	Indore / Madhya Pradesh	Apartment / 3 BHK	893	₹15,500/month	Unfurnished	3	Family	Rent
71	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Jabalpur Central	Jabalpur / Madhya Pradesh	Apartment / 2 BHK	836	₹44.70 L	Fully-Furnished	3	Family	Sale
72	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Gwalior Extension	Gwalior / Madhya Pradesh	Apartment / 2 BHK	860	₹45.43 L	Unfurnished	2	Any	Sale
73	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Apartment	Bhopal Central	Bhopal / Madhya Pradesh	Apartment / 4 BHK	1540	₹76.40 L	Semi-Furnished	4	Family	Sale
74	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Villa	Jabalpur North	Jabalpur / Madhya Pradesh	Villa / 3 BHK	1663	₹22,900/month	Semi-Furnished	3	Family	Rent
75	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Apartment	Jabalpur Colony	Jabalpur / Madhya Pradesh	Apartment / 4 BHK	2021	₹90.26 L	Semi-Furnished	4	Family	Sale
76	Madhya Pradesh Properties (Madhya_Pradesh.txt)	5 BHK Apartment	Bhopal Main Road	Bhopal / Madhya Pradesh	Apartment / 5 BHK	2252	₹1.05 Cr	Unfurnished	4	Bachelors	Sale
77	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Indore Central	Indore / Madhya Pradesh	Apartment / 3 BHK	1351	₹18,300/month	Semi-Furnished	3	Any	Rent
78	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Jabalpur Heights	Jabalpur / Madhya Pradesh	Apartment / 1 BHK	516	₹25.75 L	Semi-Furnished	1	Bachelors	Sale
79	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Indore Sector 1	Indore / Madhya Pradesh	Apartment / 3 BHK	1438	₹76.28 L	Semi-Furnished	2	Any	Sale
80	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Gwalior Sector 3	Gwalior / Madhya Pradesh	Apartment / 1 BHK	557	₹33.18 L	Semi-Furnished	1	Bachelors	Sale
81	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Gwalior Sector 3	Gwalior / Madhya Pradesh	Apartment / 1 BHK	440	₹8,600/month	Semi-Furnished	1	Family	Rent
82	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Villa	Jabalpur Residential Area	Jabalpur / Madhya Pradesh	Villa / 2 BHK	1159	₹55.09 L	Semi-Furnished	1	Family	Sale
83	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Villa	Jabalpur Colony	Jabalpur / Madhya Pradesh	Villa / 1 BHK	800	₹27.82 L	Unfurnished	1	Bachelors	Sale
84	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Villa	Indore West	Indore / Madhya Pradesh	Villa / 3 BHK	1874	₹22,400/month	Unfurnished	3	Family	Rent
85	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Jabalpur Sector 2	Jabalpur / Madhya Pradesh	Apartment / 1 BHK	581	₹29.89 L	Semi-Furnished	1	Family	Sale
86	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Builder Floor	Indore Main Road	Indore / Madhya Pradesh	Builder Floor / 3 BHK	1217	₹17,800/month	Unfurnished	4	Bachelors	Rent
87	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Bhopal West	Bhopal / Madhya Pradesh	Apartment / 2 BHK	768	₹46.33 L	Unfurnished	1	Family	Sale
88	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Builder Floor	Gwalior West	Gwalior / Madhya Pradesh	Builder Floor / 2 BHK	769	₹38.07 L	Semi-Furnished	2	Family	Sale
89	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Gwalior North	Gwalior / Madhya Pradesh	Apartment / 2 BHK	697	₹44.75 L	Semi-Furnished	2	Family	Sale
90	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Studio	Gwalior Main Road	Gwalior / Madhya Pradesh	Studio / 1 BHK	418	₹29.15 L	Unfurnished	2	Family	Sale
91	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Jabalpur Colony	Jabalpur / Madhya Pradesh	Apartment / 2 BHK	958	₹41.38 L	Semi-Furnished	2	Any	Sale
92	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Villa	Indore West	Indore / Madhya Pradesh	Villa / 3 BHK	1557	₹19,600/month	Semi-Furnished	3	Family	Rent
93	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Bhopal Sector 3	Bhopal / Madhya Pradesh	Apartment / 1 BHK	547	₹9,100/month	Fully-Furnished	1	Family	Rent
94	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Builder Floor	Indore Sector 2	Indore / Madhya Pradesh	Builder Floor / 3 BHK	1365	₹67.23 L	Semi-Furnished	3	Bachelors	Sale
95	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Builder Floor	Bhopal Main Road	Bhopal / Madhya Pradesh	Builder Floor / 3 BHK	1298	₹72.22 L	Semi-Furnished	2	Any	Sale
96	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Builder Floor	Indore Residential Area	Indore / Madhya Pradesh	Builder Floor / 2 BHK	943	₹53.52 L	Fully-Furnished	2	Any	Sale
97	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Builder Floor	Gwalior Residential Area	Gwalior / Madhya Pradesh	Builder Floor / 2 BHK	688	₹13,300/month	Semi-Furnished	3	Bachelors	Rent
98	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Independent House	Indore Nagar	Indore / Madhya Pradesh	Independent House / 1 BHK	584	₹31.22 L	Semi-Furnished	1	Family	Sale
99	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Villa	Bhopal Sector 3	Bhopal / Madhya Pradesh	Villa / 2 BHK	1197	₹54.89 L	Fully-Furnished	2	Bachelors	Sale
100	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Gwalior Town Centre	Gwalior / Madhya Pradesh	Apartment / 2 BHK	1098	₹16,400/month	Semi-Furnished	2	Family	Rent
101	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Indore Heights	Indore / Madhya Pradesh	Apartment / 2 BHK	850	₹55.15 L	Unfurnished	2	Family	Sale
102	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Bhopal East	Bhopal / Madhya Pradesh	Apartment / 3 BHK	1208	₹15,200/month	Unfurnished	3	Family	Rent
103	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Builder Floor	Bhopal Sector 1	Bhopal / Madhya Pradesh	Builder Floor / 2 BHK	880	₹13,300/month	Fully-Furnished	2	Bachelors	Rent
104	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Gwalior Sector 1	Gwalior / Madhya Pradesh	Apartment / 3 BHK	894	₹68.13 L	Semi-Furnished	3	Family	Sale
105	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Builder Floor	Gwalior Sector 3	Gwalior / Madhya Pradesh	Builder Floor / 2 BHK	753	₹13,700/month	Fully-Furnished	3	Bachelors	Rent
106	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Villa	Bhopal South	Bhopal / Madhya Pradesh	Villa / 2 BHK	1065	₹16,200/month	Semi-Furnished	1	Any	Rent
107	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Bhopal Central	Bhopal / Madhya Pradesh	Apartment / 2 BHK	735	₹15,000/month	Semi-Furnished	2	Family	Rent
108	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Bhopal South	Bhopal / Madhya Pradesh	Apartment / 3 BHK	1276	₹78.07 L	Fully-Furnished	3	Family	Sale
109	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Indore Main Road	Indore / Madhya Pradesh	Apartment / 1 BHK	460	₹7,400/month	Fully-Furnished	1	Family	Rent
110	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Bhopal Town Centre	Bhopal / Madhya Pradesh	Apartment / 2 BHK	968	₹11,900/month	Unfurnished	2	Bachelors	Rent
111	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Apartment	Jabalpur North	Jabalpur / Madhya Pradesh	Apartment / 4 BHK	1674	₹79.17 L	Semi-Furnished	4	Bachelors	Sale
112	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Apartment	Bhopal Sector 2	Bhopal / Madhya Pradesh	Apartment / 4 BHK	1494	₹21,000/month	Unfurnished	4	Family	Rent
113	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Independent House	Indore North	Indore / Madhya Pradesh	Independent House / 2 BHK	889	₹48.59 L	Semi-Furnished	2	Any	Sale
114	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Apartment	Jabalpur Heights	Jabalpur / Madhya Pradesh	Apartment / 4 BHK	1880	₹19,800/month	Fully-Furnished	4	Family	Rent
115	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Studio	Jabalpur Nagar	Jabalpur / Madhya Pradesh	Studio / 1 BHK	349	₹33.23 L	Fully-Furnished	1	Any	Sale
116	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Indore Heights	Indore / Madhya Pradesh	Apartment / 3 BHK	1400	₹67.86 L	Semi-Furnished	3	Any	Sale
117	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Bhopal Residential Area	Bhopal / Madhya Pradesh	Apartment / 1 BHK	396	₹33.60 L	Fully-Furnished	2	Family	Sale
118	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Bhopal Colony	Bhopal / Madhya Pradesh	Apartment / 1 BHK	501	₹7,300/month	Unfurnished	1	Bachelors	Rent
119	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Jabalpur South	Jabalpur / Madhya Pradesh	Apartment / 3 BHK	1412	₹19,000/month	Semi-Furnished	3	Family	Rent
120	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Builder Floor	Gwalior Sector 3	Gwalior / Madhya Pradesh	Builder Floor / 1 BHK	476	₹29.64 L	Unfurnished	1	Family	Sale
121	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Indore Sector 2	Indore / Madhya Pradesh	Apartment / 3 BHK	1338	₹15,800/month	Semi-Furnished	4	Any	Rent
122	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Jabalpur West	Jabalpur / Madhya Pradesh	Apartment / 3 BHK	1222	₹58.34 L	Fully-Furnished	3	Bachelors	Sale
123	Madhya Pradesh Properties (Madhya_Pradesh.txt)	3 BHK Apartment	Jabalpur Central	Jabalpur / Madhya Pradesh	Apartment / 3 BHK	1164	₹73.56 L	Unfurnished	3	Bachelors	Sale
124	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Independent House	Indore Sector 3	Indore / Madhya Pradesh	Independent House / 4 BHK	2153	₹97.27 L	Semi-Furnished	5	Family	Sale
125	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Indore Central	Indore / Madhya Pradesh	Apartment / 2 BHK	817	₹38.36 L	Unfurnished	2	Family	Sale
126	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Gwalior Residential Area	Gwalior / Madhya Pradesh	Apartment / 1 BHK	437	₹29.67 L	Semi-Furnished	1	Family	Sale
127	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Indore West	Indore / Madhya Pradesh	Apartment / 1 BHK	486	₹28.98 L	Semi-Furnished	1	Family	Sale
128	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Jabalpur Extension	Jabalpur / Madhya Pradesh	Apartment / 2 BHK	852	₹48.86 L	Fully-Furnished	2	Family	Sale
129	Madhya Pradesh Properties (Madhya_Pradesh.txt)	4 BHK Villa	Indore Central	Indore / Madhya Pradesh	Villa / 4 BHK	1672	₹26,700/month	Semi-Furnished	3	Bachelors	Rent
130	Madhya Pradesh Properties (Madhya_Pradesh.txt)	1 BHK Apartment	Jabalpur Central	Jabalpur / Madhya Pradesh	Apartment / 1 BHK	429	₹27.80 L	Semi-Furnished	1	Bachelors	Sale
131	Madhya Pradesh Properties (Madhya_Pradesh.txt)	2 BHK Apartment	Bhopal Sector 2	Bhopal / Madhya Pradesh	Apartment / 2 BHK	815	₹14,700/month	Unfurnished	2	Bachelors	Rent
